DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,10,0.9005636777328986,0.4824531943327809,3,25.0,3,25.0,2,16.666666666666664
2,10,0.7080451232370858,0.21594481555082998,3,25.0,3,25.0,1,8.333333333333332
3,10,0.4406213684952613,0.2256334834410511,1,8.333333333333332,0,0.0,0,0.0
4,10,0.5734350395021885,0.17272132515499536,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
5,11,0.7160009139790116,0.32916752031687496,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
6,11,0.7582495955405179,0.3437222942099161,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
7,11,1.1489581164770661,0.9403316806291674,4,33.33333333333333,3,25.0,2,16.666666666666664
8,11,1.4595883116188069,0.9735231211741279,4,33.33333333333333,4,33.33333333333333,3,25.0
9,11,3.1763260822843593,0.8589433701657457,4,33.33333333333333,4,33.33333333333333,4,33.33333333333333
10,11,1.4892365440212956,0.16979772790246606,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,0.48739060444881893,0.26813381395054703,0,0.0,0,0.0,0,0.0
12,11,2.1719053124398573,1.0265740717013043,5,41.66666666666667,4,33.33333333333333,3,25.0
13,11,0.8765914816962845,0.3079182766103848,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
14,11,0.7711218166726919,0.3683640303358613,4,33.33333333333333,3,25.0,1,8.333333333333332
15,11,1.0121911509867028,0.3762200532386868,3,25.0,2,16.666666666666664,2,16.666666666666664
