Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,6.0,13.0,True
3,4.0,13.0,3.0,True
4,15.0,2.0,3.0,True
5,11.0,9.0,10.0,True
6,2.0,1.0,9.0,True
7,12.0,1.0,5.0,True
8,6.0,11.0,12.0,True
9,15.0,13.0,10.0,True
10,5.0,11.0,2.0,True
11,13.0,11.0,12.0,True
12,3.0,15.0,11.0,True
13,4.0,2.0,3.0,True
