Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,5.0,10.0,True
3,12.0,11.0,5.0,True
4,5.0,7.0,12.0,True
5,2.0,5.0,14.0,True
6,14.0,8.0,12.0,True
7,11.0,7.0,4.0,True
8,6.0,4.0,1.0,True
9,6.0,14.0,11.0,True
10,8.0,4.0,14.0,True
11,3.0,1.0,9.0,True
12,8.0,9.0,10.0,True
