DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2764062956447544,0.3181792355581529,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
2,11,1.3356301455476098,1.28044537230341,6,46.15384615384615,4,30.76923076923077,3,23.076923076923077
3,11,0.6257028383270128,0.4521018688509156,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
4,11,1.1903551908780894,0.2685571403575117,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
5,12,0.48306268303239275,0.22511281642907105,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
6,12,1.3626528581807793,0.5451722832481893,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
7,12,1.2103332136827964,0.9906197474271463,6,46.15384615384615,4,30.76923076923077,3,23.076923076923077
8,12,1.334534232622776,0.5424545793680431,4,30.76923076923077,4,30.76923076923077,2,15.384615384615385
9,12,1.6631252496969466,0.5639142628761643,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
10,11,1.6986222581082038,1.7285607370512788,6,50.0,6,50.0,5,41.66666666666667
11,11,1.0612308108193858,0.381854284405071,3,25.0,3,25.0,3,25.0
12,11,0.9277057417202229,0.6558192411539008,3,25.0,2,16.666666666666664,2,16.666666666666664
13,11,1.359957066300425,0.5488614316348412,4,33.33333333333333,4,33.33333333333333,3,25.0
14,11,0.844732102396818,0.6719353827942763,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
15,11,0.33316631014604653,0.10687625374066888,0,0.0,0,0.0,0,0.0
