DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0699301448209126,0.4458961765516494,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
2,11,0.9212746949637762,0.6129551912308442,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
3,11,1.2973687229709132,0.84148484074502,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
4,11,0.7991881992942358,0.8329802578995983,3,23.076923076923077,2,15.384615384615385,0,0.0
5,12,1.0072950937611858,0.5039376359644483,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
6,12,0.8914175147978899,0.40509961157181906,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
7,12,1.4576086081085224,0.9536756889148547,5,38.46153846153847,4,30.76923076923077,3,23.076923076923077
8,12,1.6798329354078663,0.5804684492129785,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
9,11,1.001489555933818,0.9517458530760631,3,25.0,1,8.333333333333332,1,8.333333333333332
10,11,0.4552957032240095,0.37812506717685246,0,0.0,0,0.0,0,0.0
11,11,0.7020306648667719,0.6841482998602559,1,8.333333333333332,1,8.333333333333332,0,0.0
12,11,0.9391834678329264,0.5921420656608434,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
13,11,1.3226142615178909,0.9111304266115392,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
14,11,1.2452331270152193,0.976684772695303,4,33.33333333333333,3,25.0,2,16.666666666666664
15,11,0.7779086054273852,0.7383847473363078,1,8.333333333333332,1,8.333333333333332,0,0.0
