DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2286812043089093,1.0723886067717574,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
2,11,1.3659480850792745,0.9830671185010798,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
3,11,1.3690934792866853,0.6493686031623064,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
4,11,0.8849450089778156,0.5113583775492682,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
5,12,0.836905393109647,0.6111051763454919,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
6,12,0.9704935854100222,0.5044803022978586,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
7,12,0.8488074269353403,0.8330431429915419,3,23.076923076923077,1,7.6923076923076925,0,0.0
8,11,1.1012009747687412,0.7905920363374414,4,33.33333333333333,3,25.0,2,16.666666666666664
9,11,2.091047300337325,0.8213090341192459,4,33.33333333333333,3,25.0,2,16.666666666666664
10,11,1.4575831661091032,1.0485199801595988,4,33.33333333333333,3,25.0,1,8.333333333333332
11,11,1.1067286217852634,0.9000969594570271,3,25.0,2,16.666666666666664,2,16.666666666666664
12,11,0.8431795863547513,0.5270578803912137,3,25.0,2,16.666666666666664,0,0.0
13,11,0.8002226895989927,0.7434325441105517,2,16.666666666666664,2,16.666666666666664,0,0.0
14,11,0.6468410690361532,0.5384395846964095,1,8.333333333333332,1,8.333333333333332,0,0.0
15,11,0.6830205184193244,0.5260028509277979,2,16.666666666666664,1,8.333333333333332,0,0.0
