Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,5.0,10.0,True
3,1.0,2.0,15.0,True
4,9.0,10.0,1.0,True
5,5.0,3.0,6.0,True
6,11.0,3.0,12.0,True
7,7.0,8.0,9.0,True
8,4.0,3.0,1.0,True
9,1.0,7.0,10.0,True
10,11.0,9.0,12.0,True
11,3.0,4.0,2.0,True
12,10.0,9.0,14.0,True
13,3.0,1.0,2.0,True
