Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,11.0,13.0,True
3,12.0,3.0,8.0,True
4,4.0,3.0,5.0,True
5,2.0,6.0,10.0,True
6,12.0,11.0,13.0,True
7,2.0,7.0,4.0,True
8,7.0,6.0,13.0,True
9,3.0,2.0,12.0,True
10,2.0,1.0,10.0,True
11,5.0,8.0,7.0,True
12,12.0,1.0,3.0,True
13,,,,False
