DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.3234423348067432,1.1258160408373978,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.2607103910679947,1.2353576245991218,5,38.46153846153847,4,30.76923076923077,1,7.6923076923076925
3,11,1.276170779196244,1.1660435827031774,5,38.46153846153847,3,23.076923076923077,2,15.384615384615385
4,11,1.2584095359875007,1.203221684464467,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
5,12,0.5084538788128222,0.2921076452835665,2,15.384615384615385,0,0.0,0,0.0
6,12,1.3406882779402896,0.6669598506264492,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
7,11,1.459524959865405,1.3621560930902712,7,58.333333333333336,5,41.66666666666667,2,16.666666666666664
8,11,1.0563747684665583,0.8840548290347193,4,33.33333333333333,3,25.0,0,0.0
9,11,0.8582478136451471,0.813809161088684,1,8.333333333333332,1,8.333333333333332,0,0.0
10,11,0.7583909304130291,0.39456310730874733,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
11,11,0.9845052738477221,0.8510667361395743,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,1.0311439374568236,0.832565210852394,3,25.0,2,16.666666666666664,0,0.0
13,11,0.8566148631882498,0.9706753759536869,0,0.0,0,0.0,0,0.0
14,11,1.0564319775209092,1.1314184961746554,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,0.4723017180587222,0.2605171803861453,1,8.333333333333332,0,0.0,0,0.0
