day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,60.55287178432757
2,10,5,50.0,144.76347795622328
3,10,4,40.0,63.39036098567469
4,10,3,30.0,189.05445929839098
5,11,5,45.45454545454545,132.93225579399115
6,11,3,27.27272727272727,60.91221142864601
7,11,4,36.36363636363637,284.6250064194263
8,11,4,36.36363636363637,72.13038793472678
9,11,3,27.27272727272727,68.95665799906327
10,11,3,27.27272727272727,87.23729618284102
11,11,4,36.36363636363637,75.57234204248722
12,11,4,36.36363636363637,94.75885089711666
13,11,6,54.54545454545454,63.612676592345814
14,11,4,36.36363636363637,178.80386769467145
15,11,4,36.36363636363637,111.27769532453989
