Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,15.0,14.0,True
3,1.0,3.0,2.0,True
4,11.0,6.0,15.0,True
5,1.0,4.0,5.0,True
6,15.0,7.0,4.0,True
7,13.0,12.0,7.0,True
8,15.0,11.0,8.0,True
9,2.0,7.0,6.0,True
10,8.0,10.0,14.0,True
11,3.0,14.0,4.0,True
12,1.0,5.0,4.0,True
