Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,10.0,13.0,True
3,9.0,13.0,14.0,True
4,1.0,15.0,12.0,True
5,8.0,14.0,9.0,True
6,2.0,1.0,5.0,True
7,10.0,11.0,12.0,True
8,8.0,10.0,9.0,True
9,12.0,3.0,13.0,True
10,7.0,12.0,10.0,True
11,11.0,12.0,14.0,True
12,13.0,15.0,11.0,True
13,5.0,4.0,1.0,True
