DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0654443373474094,0.8814779446624537,4,30.76923076923077,2,15.384615384615385,0,0.0
2,11,1.2078069426671967,1.1587623833825427,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
3,11,0.9318049757474167,0.7996801657893501,2,15.384615384615385,1,7.6923076923076925,0,0.0
4,11,1.018592017220733,0.9084438396522797,2,15.384615384615385,2,15.384615384615385,0,0.0
5,12,0.8177078199323815,0.5875014792844728,2,15.384615384615385,2,15.384615384615385,0,0.0
6,12,1.1416611122793296,0.9764986614191306,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
7,12,1.0692775332606062,0.9178343402559537,4,30.76923076923077,2,15.384615384615385,0,0.0
8,11,0.9385759310825228,0.8217960440065002,1,8.333333333333332,1,8.333333333333332,0,0.0
9,11,1.0681710869794907,0.8946031832106889,3,25.0,2,16.666666666666664,0,0.0
10,11,0.820623733275907,0.5447186069405996,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
11,11,0.9839875459796279,1.041714518960017,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
12,11,0.9455566677887762,0.9657768800951051,1,8.333333333333332,1,8.333333333333332,0,0.0
13,11,0.9619669966357776,0.9664935542003957,2,16.666666666666664,1,8.333333333333332,0,0.0
14,11,1.233279756424087,1.4099727808301623,7,58.333333333333336,2,16.666666666666664,1,8.333333333333332
15,11,0.689948113984496,0.693361370224788,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
