day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,105.50150415891525
2,10,5,50.0,85.34439424232373
3,10,4,40.0,76.95290849930636
4,10,5,50.0,202.44512305945642
5,11,2,18.181818181818183,146.04570718568877
6,11,5,45.45454545454545,56.201311661092085
7,11,2,18.181818181818183,140.77864439584164
8,11,4,36.36363636363637,123.66952852658032
9,11,2,18.181818181818183,246.06532163980077
10,11,4,36.36363636363637,110.00058202416973
11,11,4,36.36363636363637,93.88727332747435
12,11,7,63.63636363636363,174.76279513663388
13,11,4,36.36363636363637,125.20094949011934
14,11,8,72.72727272727273,129.1806028498976
15,11,3,27.27272727272727,95.57925209777532
