Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,11.0,7.0,True
3,15.0,9.0,6.0,True
4,6.0,10.0,7.0,True
5,15.0,11.0,2.0,True
6,8.0,3.0,1.0,True
7,13.0,11.0,15.0,True
8,3.0,6.0,5.0,True
9,11.0,9.0,13.0,True
10,5.0,6.0,8.0,True
11,2.0,4.0,9.0,True
12,1.0,14.0,9.0,True
13,1.0,2.0,3.0,True
