Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,9.0,6.0,True
3,13.0,12.0,15.0,True
4,5.0,11.0,6.0,True
5,13.0,5.0,2.0,True
6,3.0,9.0,1.0,True
7,14.0,2.0,1.0,True
8,14.0,8.0,7.0,True
9,1.0,9.0,2.0,True
10,9.0,11.0,12.0,True
11,13.0,3.0,11.0,True
12,4.0,14.0,7.0,True
13,,,,False
