day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,58.91049005422865
2,10,5,50.0,58.2343208671946
3,10,3,30.0,65.29348546916786
4,10,6,60.0,144.41448102857115
5,11,2,18.181818181818183,50.85296675550447
6,11,2,18.181818181818183,57.0660858181876
7,11,6,54.54545454545454,51.11915260449291
8,11,3,27.27272727272727,33.24050623974007
9,11,3,27.27272727272727,40.02653978764397
10,11,1,9.090909090909092,21.06085636053976
11,11,2,18.181818181818183,30.548508217522084
12,11,3,27.27272727272727,61.1905514295664
13,11,6,54.54545454545454,54.68863732241832
14,11,4,36.36363636363637,66.07986322977736
15,11,4,36.36363636363637,27.64047261352649
