DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9678746359430399,0.9823182711198428,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
2,11,1.0611728553840614,0.42920353982300885,4,30.76923076923077,3,23.076923076923077,1,7.6923076923076925
3,11,1.1730097999278373,1.0055394990366089,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
4,11,1.2228348928866544,0.8321945242919749,5,38.46153846153847,3,23.076923076923077,1,7.6923076923076925
5,12,0.8593083598558836,0.5803421398471067,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
6,12,0.475758281230638,0.06051798436587351,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
7,12,1.5163523876549212,1.281908914235071,6,46.15384615384615,6,46.15384615384615,5,38.46153846153847
8,11,1.3051369745355728,0.3108648815020006,3,25.0,3,25.0,2,16.666666666666664
9,11,1.057464037705007,0.461043291675124,3,25.0,3,25.0,2,16.666666666666664
10,11,0.9885333171078244,0.12366928029578632,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
11,11,0.9521971868153529,0.6598072840111057,3,25.0,3,25.0,1,8.333333333333332
12,11,0.32306953902271296,0.2915951972555746,0,0.0,0,0.0,0,0.0
13,11,0.5106225816036619,0.40727667662231876,1,8.333333333333332,0,0.0,0,0.0
14,11,0.6520678611658591,0.3440074747303151,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
15,11,1.2781843506923605,0.6588297219054302,3,25.0,3,25.0,2,16.666666666666664
