day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,58.183549750333434
2,10,3,30.0,77.50832082644159
3,10,3,30.0,51.89822723560746
4,10,2,20.0,85.81695614002037
5,11,5,45.45454545454545,176.25365462122824
6,11,6,54.54545454545454,62.001494287067054
7,11,5,45.45454545454545,107.34809188720092
8,11,5,45.45454545454545,242.59391379775383
9,11,4,36.36363636363637,260.902048445962
10,11,6,54.54545454545454,103.176479353988
11,11,4,36.36363636363637,105.35653405053733
12,11,2,18.181818181818183,23.58365499125612
13,11,2,18.181818181818183,18.050983441889034
14,11,3,27.27272727272727,79.1972265088926
15,11,4,36.36363636363637,72.32483395865813
