day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,46.672627375075386
2,10,5,50.0,40.06904354684807
3,10,3,30.0,62.3643073697768
4,10,7,70.0,58.25058904440794
5,11,5,45.45454545454545,97.40580447729295
6,11,7,63.63636363636363,89.03709920632959
7,11,6,54.54545454545454,43.99350304331912
8,11,2,18.181818181818183,40.6203189689627
9,11,5,45.45454545454545,35.73549344287915
10,11,2,18.181818181818183,27.938622568114734
11,11,3,27.27272727272727,14.22821822364398
12,11,4,36.36363636363637,39.01117995429086
13,11,3,27.27272727272727,49.13744810720792
14,11,2,18.181818181818183,296.81677726542824
15,11,1,9.090909090909092,20.041201291265097
