date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,69.75,70.5,68.95,69.05,135483.0,,0.0,False,False,False,1,1,1
2025-12-22,69.15,69.35,68.8,69.1,144337.0,,0.0,False,False,False,2,2,1
2025-12-23,69.1,69.45,68.8,69.0,239256.0,,0.0,False,False,False,3,3,1
2025-12-24,69.25,69.35,68.1,68.35,165339.0,,0.0,False,False,False,4,4,1
2025-12-25,68.3,68.8,68.05,68.6,103865.0,,0.0,False,False,False,5,5,1
2025-12-28,68.95,68.95,67.5,67.55,95644.0,,0.0,False,False,False,6,6,1
2025-12-29,68.0,68.4,67.5,68.4,135457.0,,0.0,False,False,False,7,7,1
2025-12-30,68.2,68.2,65.5,65.85,356479.0,,0.0,False,False,False,8,8,1
2025-12-31,66.25,67.15,65.85,66.65,314428.0,,0.0,False,False,False,9,9,1
2026-01-01,66.7,67.75,66.6,67.0,140337.0,,0.0,False,False,False,10,10,1
2026-01-04,67.0,67.0,65.55,66.25,196032.0,,0.0,False,False,False,11,11,1
2026-01-05,66.2,66.65,65.1,65.5,417388.0,,0.0,False,False,False,12,12,1
2026-01-06,65.6,66.0,65.15,65.2,205899.0,,0.0,False,False,False,13,13,1
2026-01-07,67.0,67.75,66.2,67.15,382347.0,,0.0,False,False,False,14,14,1
2026-01-08,67.35,67.35,65.85,65.85,262143.0,,0.0,False,False,False,15,15,1
2026-01-11,66.4,67.25,65.85,66.55,172123.0,,0.0,False,False,False,16,1,2
2026-01-12,66.8,67.95,66.8,67.95,477948.0,,0.0,False,False,False,17,2,2
2026-01-13,67.9,69.25,67.9,69.25,708328.0,,0.0,False,False,False,18,3,2
2026-01-14,69.2,69.2,67.2,68.0,310611.0,,0.0,False,False,False,19,4,2
2026-01-15,68.0,68.0,66.5,66.7,326763.0,1.2353505259813087,0.40844835466703566,False,False,False,20,5,2
2026-01-18,66.85,67.25,66.85,67.05,193972.0,0.7253057567676309,-0.48859980506035555,False,False,False,21,6,2
2026-01-19,67.0,67.05,66.25,66.65,243422.0,0.8936556003260777,-0.19613014055562075,False,False,False,22,7,2
2026-01-20,66.65,66.7,65.35,65.35,370896.0,1.3295142990643654,0.6166743887357378,True,False,False,23,8,2
2026-01-21,65.6,66.15,65.25,66.0,480503.0,1.6303200310115131,1.2139945151558458,True,True,False,24,9,2
2026-01-22,66.75,68.35,66.75,68.0,902231.0,2.6960633657709434,2.8650240398441817,True,True,True,25,10,2
2026-01-25,68.2,69.0,68.15,69.0,374692.0,1.0748481174480948,0.13728911821056625,False,False,False,26,11,2
2026-01-26,69.0,69.15,68.1,68.15,683547.0,1.8179226336284051,1.560449646343171,True,True,False,27,12,2
2026-01-27,68.15,69.0,68.1,68.95,342255.0,0.9119668419296111,-0.16754894878356935,False,False,False,28,13,2
2026-01-28,68.95,70.55,68.85,70.25,545372.0,1.4098112025254856,0.7919718713595059,True,False,False,29,14,2
2026-01-29,70.25,70.3,69.35,69.6,465543.0,1.1549048221815514,0.3249781440452886,False,False,False,30,15,2
2026-02-01,70.1,70.1,68.15,68.4,204767.0,0.5074299166744107,-1.0371169516987633,False,False,False,31,1,3
2026-02-02,68.4,69.0,67.9,68.95,370473.0,0.9234312520135322,-0.16018920853303392,False,False,False,32,2,3
2026-02-03,68.95,69.45,67.75,67.75,449782.0,1.088043883451274,0.1952877677933932,False,False,False,33,3,3
2026-02-04,67.8,68.35,67.6,67.65,249825.0,0.6141831124904674,-0.8265971417664872,False,False,False,34,4,3
2026-02-05,67.65,67.75,66.75,67.1,349388.0,0.8498400900657117,-0.32952164421434327,False,False,False,35,5,3
2026-02-08,67.3,67.95,67.0,67.0,149039.0,0.363538262817438,-1.3808788844713555,False,False,False,36,6,3
2026-02-09,67.05,67.5,66.6,67.0,236612.0,0.5946503533981627,-0.8397450476507046,False,False,False,37,7,3
2026-02-10,67.4,68.25,66.75,68.25,454765.0,1.1805243146240787,0.38985211405901304,False,False,False,38,8,3
2026-02-11,68.25,70.0,68.15,70.0,659911.0,1.6387654061619432,1.371454917369777,True,True,False,39,9,3
2026-02-12,70.0,70.0,68.25,68.7,348994.0,0.8642755704595437,-0.29284755888308256,False,False,False,40,10,3
2026-02-15,68.7,69.0,68.25,68.55,299295.0,0.7316552650723992,-0.601970939914252,False,False,False,41,11,3
2026-02-16,68.6,68.85,67.4,67.4,417412.0,0.9991547881812053,-0.0019822020775158555,False,False,False,42,12,3
