date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-04-07,36.0,36.95,36.0,36.8,761.0,,0.0,False,False,False,1,1,1
2025-04-08,38.5,38.5,36.0,36.0,939.0,,0.0,False,False,False,2,2,1
2025-04-09,38.5,38.5,36.0,36.0,180.0,,0.0,False,False,False,3,3,1
2025-04-10,38.0,38.0,37.5,37.5,1201.0,,0.0,False,False,False,4,4,1
2025-04-14,35.15,35.5,34.0,35.5,7303.0,,0.0,False,False,False,5,5,1
2025-04-15,35.5,35.5,35.5,35.5,1199.0,,0.0,False,False,False,6,6,1
2025-04-16,35.5,35.5,35.5,35.5,9.0,,0.0,False,False,False,7,7,1
2025-04-17,38.9,38.9,38.0,38.0,300.0,,0.0,False,False,False,8,8,1
2025-04-22,35.1,35.1,34.6,34.6,1919.0,,0.0,False,False,False,9,9,1
2025-04-23,35.95,35.95,35.95,35.95,295.0,,0.0,False,False,False,10,10,1
2025-04-24,34.5,34.5,34.5,34.5,1017.0,,0.0,False,False,False,11,11,1
2025-04-27,34.5,34.5,34.5,34.5,163.0,,0.0,False,False,False,12,12,1
2025-04-30,34.5,34.5,34.5,34.5,5000.0,,0.0,False,False,False,13,13,1
2025-05-06,34.8,34.8,34.8,34.8,1000.0,,0.0,False,False,False,14,14,1
2025-05-08,34.7,34.7,34.7,34.7,108.0,,0.0,False,False,False,15,15,1
2025-05-12,34.7,34.7,34.5,34.5,350.0,,0.0,False,False,False,16,1,2
2025-05-14,34.5,37.0,33.4,37.0,5217.0,,0.0,False,False,False,17,2,2
2025-05-15,35.0,35.0,33.45,33.45,3321.0,,0.0,False,False,False,18,3,2
2025-05-18,31.2,34.95,31.2,34.95,200.0,,0.0,False,False,False,19,4,2
2025-05-21,34.0,34.0,34.0,34.0,290.0,0.1884830365267126,-0.6093072061281689,False,False,False,20,5,2
2025-05-22,32.5,32.5,32.5,32.5,214.0,0.14160463192721257,-0.628593012025049,False,False,False,21,6,2
2025-05-25,31.55,33.0,31.5,33.0,2250.0,1.4269406392694064,0.3259380967328358,True,False,False,22,7,2
2025-05-26,33.0,33.0,31.25,32.9,1561.0,0.9484460916851476,-0.04160974266376081,False,False,False,23,8,2
2025-05-27,32.0,32.0,32.0,32.0,100.0,0.06286145335680161,-0.7214111035815346,False,False,False,24,9,2
2025-05-29,32.0,32.0,32.0,32.0,23.0,0.01874796217802413,-0.7548832782763643,False,False,False,25,10,2
2025-06-01,33.0,33.0,33.0,33.0,247.0,0.2094640434192673,-0.5791160410330728,False,False,False,26,11,2
2025-06-02,33.0,33.0,33.0,33.0,2.0,0.0016965686898248295,-0.7309794265617499,False,False,False,27,12,2
2025-06-04,32.5,32.5,32.5,32.5,111.0,0.09492047203694201,-0.654976059562005,False,False,False,28,13,2
2025-06-12,30.5,30.8,30.5,30.8,8093.0,5.475272309045397,2.956993985828115,True,True,True,29,14,2
2025-06-15,30.6,30.6,30.6,30.6,101.0,0.06878234813402342,-0.609671163689609,False,False,False,30,15,2
2025-06-17,30.6,30.6,30.6,30.6,101.0,0.07099676648390271,-0.5843072673958905,False,False,False,31,1,3
