date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-09-14,2.9,3.05,2.9,3.05,1.0,,0.0,False,False,False,1,1,1
2025-09-15,2.9,3.05,2.9,3.05,2.0,,0.0,False,False,False,2,2,1
2025-09-16,2.9,3.05,2.9,3.05,1.0,,0.0,False,False,False,3,3,1
2025-09-17,3.05,3.12,2.91,3.12,17253.0,,0.0,False,False,False,4,4,1
2025-09-18,2.95,3.09,2.9,3.09,22728.0,,0.0,False,False,False,5,5,1
2025-09-21,2.95,3.09,2.9,3.09,1.0,,0.0,False,False,False,6,6,1
2025-09-22,2.95,3.09,2.9,3.09,250.0,,0.0,False,False,False,7,7,1
2025-09-24,2.95,3.09,2.9,3.09,3.0,,0.0,False,False,False,8,8,1
2025-09-25,3.0,3.0,3.0,3.0,10210.0,,0.0,False,False,False,9,9,1
2025-09-28,3.0,3.0,3.0,3.0,1451.0,,0.0,False,False,False,10,10,1
2025-09-29,3.0,3.0,3.0,3.0,987.0,,0.0,False,False,False,11,11,1
2025-09-30,3.0,3.0,3.0,3.0,2.0,,0.0,False,False,False,12,12,1
2025-10-01,2.8,2.89,2.8,2.89,33514.0,,0.0,False,False,False,13,13,1
2025-10-02,2.8,2.89,2.8,2.89,1859.0,,0.0,False,False,False,14,14,1
2025-10-05,2.65,2.7,2.63,2.64,49674.0,,0.0,False,False,False,15,15,1
2025-10-06,2.68,2.69,2.6,2.6,25737.0,,0.0,False,False,False,16,1,2
2025-10-07,2.5,2.69,2.5,2.6,28951.0,,0.0,False,False,False,17,2,2
2025-10-08,2.5,2.7,2.5,2.7,7960.0,,0.0,False,False,False,18,3,2
2025-10-09,2.5,2.6,2.5,2.51,35637.0,,0.0,False,False,False,19,4,2
2025-10-12,2.35,2.4,2.3,2.39,74768.0,4.808401583335745,2.867338205018345,True,True,True,20,5,2
2025-10-13,2.4,2.45,2.4,2.4,44639.0,2.5104393086014283,1.261732851045971,True,True,True,21,6,2
2025-10-14,2.38,2.38,2.38,2.38,5503.0,0.304767284730068,-0.595539864963115,False,False,False,22,7,2
