date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-11-13,13.33,13.4,13.33,13.4,101.0,,0.0,False,False,False,1,1,1
2025-11-16,13.16,13.16,12.96,12.96,2502.0,,0.0,False,False,False,2,2,1
2025-11-17,13.16,13.16,12.96,12.96,50.0,,0.0,False,False,False,3,3,1
2025-11-18,12.77,13.0,12.77,13.0,2588.0,,0.0,False,False,False,4,4,1
2025-11-20,12.5,12.6,12.5,12.6,4229.0,,0.0,False,False,False,5,5,1
2025-11-23,12.3,12.3,12.3,12.3,512.0,,0.0,False,False,False,6,6,1
2025-11-24,12.3,12.3,12.3,12.3,204.0,,0.0,False,False,False,7,7,1
2025-11-25,12.82,12.82,12.3,12.3,7151.0,,0.0,False,False,False,8,8,1
2025-11-26,12.22,12.22,12.05,12.05,6333.0,,0.0,False,False,False,9,9,1
2025-11-27,12.5,13.0,12.28,13.0,37374.0,,0.0,False,False,False,10,10,1
2025-11-30,12.41,12.41,12.1,12.1,4139.0,,0.0,False,False,False,11,11,1
2025-12-01,11.08,13.0,11.08,13.0,9385.0,,0.0,False,False,False,12,12,1
2025-12-02,12.19,12.19,11.6,11.7,29531.0,,0.0,False,False,False,13,13,1
2025-12-03,11.0,11.0,10.83,10.83,46955.0,,0.0,False,False,False,14,14,1
2025-12-04,10.36,10.36,10.36,10.36,371.0,,0.0,False,False,False,15,15,1
2025-12-07,10.49,10.49,10.49,10.49,1300.0,,0.0,False,False,False,16,1,2
2025-12-08,10.25,10.89,10.25,10.78,13811.0,,0.0,False,False,False,17,2,2
2025-12-09,11.09,11.09,10.92,10.93,7708.0,,0.0,False,False,False,18,3,2
2025-12-10,11.6,11.6,11.6,11.6,437.0,,0.0,False,False,False,19,4,2
2025-12-11,11.6,11.6,11.6,11.6,51.0,0.005837511159947806,-0.6467348550276061,False,False,False,20,5,2
2025-12-14,11.6,11.6,11.6,11.6,13.0,0.0014887428139529555,-0.6490921102866356,False,False,False,21,6,2
2025-12-15,11.6,11.6,11.6,11.6,25.0,0.002904157010344607,-0.6355867172193039,False,False,False,22,7,2
2025-12-16,10.98,11.19,10.98,11.19,12092.0,1.3128565922403357,0.2155117070415861,True,False,False,23,8,2
2025-12-17,11.26,12.99,11.26,12.9,200002.0,10.481653359467327,4.055895748811545,True,True,True,24,9,2
2025-12-18,12.9,13.9,11.8,13.9,53377.0,2.478207678789891,0.7060039225272631,True,True,True,25,10,2
2025-12-21,13.4,14.94,13.4,14.94,49122.0,2.049392862879422,0.5563137856568674,True,True,True,26,11,2
