date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,8.21,8.26,8.21,8.24,44830.0,,0.0,False,False,False,1,1,1
2025-12-22,8.25,8.3,8.24,8.26,841819.0,,0.0,False,False,False,2,2,1
2025-12-23,8.25,8.28,8.24,8.27,39368.0,,0.0,False,False,False,3,3,1
2025-12-24,8.27,8.31,8.25,8.3,178358.0,,0.0,False,False,False,4,4,1
2025-12-25,8.26,8.3,8.25,8.29,22095.0,,0.0,False,False,False,5,5,1
2025-12-28,8.26,8.3,8.25,8.28,93415.0,,0.0,False,False,False,6,6,1
2025-12-29,8.29,8.3,8.24,8.29,85285.0,,0.0,False,False,False,7,7,1
2025-12-30,8.29,8.32,8.26,8.3,62409.0,,0.0,False,False,False,8,8,1
2025-12-31,8.3,8.32,8.28,8.3,71492.0,,0.0,False,False,False,9,9,1
2026-01-01,8.28,8.34,8.28,8.33,81003.0,,0.0,False,False,False,10,10,1
2026-01-04,8.36,8.41,8.3,8.33,151747.0,,0.0,False,False,False,11,11,1
2026-01-05,8.31,8.34,8.3,8.34,41511.0,,0.0,False,False,False,12,12,1
2026-01-06,8.34,8.36,8.32,8.33,67318.0,,0.0,False,False,False,13,13,1
2026-01-07,8.33,8.36,8.25,8.3,316110.0,,0.0,False,False,False,14,14,1
2026-01-08,8.3,8.31,8.0,8.29,403785.0,,0.0,False,False,False,15,15,1
2026-01-11,8.02,8.1,8.0,8.06,292242.0,,0.0,False,False,False,16,1,2
2026-01-12,8.06,8.06,8.01,8.03,385558.0,,0.0,False,False,False,17,2,2
2026-01-13,8.01,8.1,8.0,8.02,518728.0,,0.0,False,False,False,18,3,2
2026-01-14,8.03,8.03,7.9,7.98,565093.0,,0.0,False,False,False,19,4,2
2026-01-15,7.97,7.98,7.94,7.95,325275.0,1.4181108814260501,0.43016573662362156,True,False,False,20,5,2
2026-01-18,7.94,7.99,7.9,7.95,172428.0,0.7313958590798506,-0.28891405268481535,False,False,False,21,6,2
2026-01-19,7.95,7.97,7.93,7.97,103057.0,0.5183592591763602,-0.5702487010287116,False,False,False,22,7,2
2026-01-20,7.98,8.05,7.97,8.04,161107.0,0.7862682820174446,-0.2670387860513785,False,False,False,23,8,2
2026-01-21,8.04,8.1,8.03,8.09,391128.0,1.8146481871287512,1.0389247395044363,True,True,False,24,9,2
2026-01-22,8.09,8.18,8.0,8.1,699512.0,2.804665327373405,2.3176772404911494,True,True,True,25,10,2
2026-01-25,8.1,8.12,8.0,8.08,152482.0,0.6042157443528878,-0.5198237901056708,False,False,False,26,11,2
2026-01-26,8.08,8.14,8.05,8.14,76028.0,0.30181740301186205,-0.9132482838846872,False,False,False,27,12,2
2026-01-27,8.12,8.15,8.1,8.1,413285.0,1.53384120548781,0.7555531010448485,True,True,False,28,13,2
2026-01-28,8.11,8.14,8.07,8.1,356347.0,1.256126466051341,0.3919532383981867,True,False,False,29,14,2
2026-01-29,8.1,8.1,8.05,8.08,550486.0,1.7921720945685389,1.293813586489302,True,True,False,30,15,2
2026-02-01,8.04,8.07,8.0,8.02,177542.0,0.5755920468430815,-0.6999308960765466,False,False,False,31,1,3
2026-02-02,8.02,8.07,7.99,8.07,424152.0,1.2947918719262574,0.54367542844573,True,False,False,32,2,3
2026-02-03,8.06,8.07,8.03,8.07,440410.0,1.2719872399817755,0.5599127455573016,True,False,False,33,3,3
2026-02-04,8.07,8.07,8.03,8.04,66636.0,0.19965002222378356,-1.4888493511685623,False,False,False,34,4,3
2026-02-05,8.04,8.06,8.0,8.0,362108.0,1.091738367258582,0.17017400395734011,False,False,False,35,5,3
2026-02-08,8.04,8.07,8.0,8.04,60785.0,0.18988942303261705,-1.3742055489142646,False,False,False,36,6,3
2026-02-09,8.02,8.05,8.0,8.05,65223.0,0.2144854198058079,-1.2168426873328961,False,False,False,37,7,3
2026-02-10,8.05,8.05,8.02,8.05,95003.0,0.3358131467402322,-0.96470234683282,False,False,False,38,8,3
2026-02-11,8.05,8.05,8.01,8.02,229071.0,0.8608350330181987,-0.2020208578002412,False,False,False,39,9,3
2026-02-12,8.02,8.05,8.01,8.01,74818.0,0.2950464625814929,-0.9530959787242715,False,False,False,40,10,3
2026-02-15,8.07,8.07,8.01,8.06,72571.0,0.29193336512629053,-0.9209314685745033,False,False,False,41,11,3
2026-02-16,8.05,8.09,8.03,8.04,192980.0,0.7625145357049861,-0.3187415100000386,False,False,False,42,12,3
2026-02-17,8.04,8.06,8.0,8.02,196816.0,0.772223707733949,-0.30909505890203987,False,False,False,43,13,3
