date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,11.73,11.92,11.73,11.81,117913.0,,0.0,False,False,False,1,1,1
2025-12-22,11.89,11.89,11.57,11.6,98244.0,,0.0,False,False,False,2,2,1
2025-12-23,11.6,11.73,11.6,11.65,112586.0,,0.0,False,False,False,3,3,1
2025-12-24,11.7,11.84,11.65,11.7,136171.0,,0.0,False,False,False,4,4,1
2025-12-25,11.78,12.1,11.72,11.73,211389.0,,0.0,False,False,False,5,5,1
2025-12-28,11.72,11.73,11.22,11.22,175508.0,,0.0,False,False,False,6,6,1
2025-12-29,11.25,11.5,11.15,11.44,204800.0,,0.0,False,False,False,7,7,1
2025-12-30,11.44,11.58,11.11,11.25,208345.0,,0.0,False,False,False,8,8,1
2025-12-31,11.34,11.54,11.3,11.45,157186.0,,0.0,False,False,False,9,9,1
2026-01-01,11.46,11.6,11.46,11.56,115635.0,,0.0,False,False,False,10,10,1
2026-01-04,11.63,11.63,11.27,11.45,159001.0,,0.0,False,False,False,11,11,1
2026-01-05,11.45,11.68,11.34,11.4,212180.0,,0.0,False,False,False,12,12,1
2026-01-06,11.44,11.55,11.35,11.35,100837.0,,0.0,False,False,False,13,13,1
2026-01-07,11.5,11.74,11.4,11.65,443400.0,,0.0,False,False,False,14,14,1
2026-01-08,11.68,11.68,11.35,11.4,160833.0,,0.0,False,False,False,15,15,1
2026-01-11,11.41,11.92,11.36,11.73,378226.0,,0.0,False,False,False,16,1,2
2026-01-12,11.73,12.6,11.7,12.39,1139080.0,,0.0,False,False,False,17,2,2
2026-01-13,12.3,12.55,12.15,12.26,350789.0,,0.0,False,False,False,18,3,2
2026-01-14,12.26,12.32,12.04,12.16,309756.0,,0.0,False,False,False,19,4,2
2026-01-15,12.16,12.16,11.85,11.85,238535.0,0.9483712473764584,-0.05638283271825543,False,False,False,20,5,2
2026-01-18,12.05,12.26,11.99,12.1,338399.0,1.2889180902321506,0.3314523613166756,True,False,False,21,6,2
2026-01-19,12.1,12.85,12.1,12.59,1912682.0,5.414268928110729,3.6196748767249236,True,True,True,22,7,2
2026-01-20,12.61,12.66,12.1,12.24,709902.0,1.8528880463609605,0.7530183238669309,True,True,False,23,8,2
2026-01-21,12.24,12.44,12.15,12.33,408565.0,1.0297732288449923,0.027468346153645407,False,False,False,24,9,2
2026-01-22,12.33,12.41,12.24,12.25,373566.0,0.9227012958143067,-0.07313878971544813,False,False,False,25,10,2
2026-01-25,12.26,12.44,12.26,12.31,223796.0,0.549495163779126,-0.43003638868701205,False,False,False,26,11,2
2026-01-26,12.31,12.34,12.19,12.25,197003.0,0.4841727089025963,-0.4916911507219913,False,False,False,27,12,2
2026-01-27,12.25,12.6,12.21,12.46,771650.0,1.7736998910817479,0.7798378857169159,True,True,False,28,13,2
2026-01-28,12.45,12.5,12.31,12.32,393553.0,0.8806890782855125,-0.1249132324602563,False,False,False,29,14,2
2026-01-29,12.4,12.4,12.15,12.18,431037.0,0.9316908737796924,-0.07529559293478032,False,False,False,30,15,2
2026-02-01,12.2,12.23,11.8,12.13,263689.0,0.5635898903529348,-0.49039782053555586,False,False,False,31,1,3
2026-02-02,12.18,12.18,11.94,12.15,167567.0,0.359861331609553,-0.7132300941943159,False,False,False,32,2,3
2026-02-03,12.18,12.23,12.06,12.19,153826.0,0.32848259219073883,-0.7565629261843049,False,False,False,33,3,3
2026-02-04,12.18,12.2,12.05,12.18,423327.0,0.9059210781849051,-0.1057442881255825,False,False,False,34,4,3
2026-02-05,12.16,12.16,11.77,11.79,187435.0,0.39997298445870166,-0.6779629528730027,False,False,False,35,5,3
2026-02-08,11.82,12.0,11.79,11.93,105942.0,0.23283702737739445,-0.8266295515955577,False,False,False,36,6,3
2026-02-09,11.85,11.86,11.73,11.76,97682.0,0.2424261676912942,-0.7690416331371552,False,False,False,37,7,3
2026-02-10,11.8,11.87,11.76,11.77,110735.0,0.28325872750106257,-0.6966944239188051,False,False,False,38,8,3
2026-02-11,11.82,12.0,11.71,11.77,455465.0,1.1437585160683426,0.14242264966802476,False,False,False,39,9,3
2026-02-12,11.88,11.88,11.72,11.73,174472.0,0.4416848843454287,-0.5465138174287102,False,False,False,40,10,3
2026-02-15,11.73,11.84,11.73,11.8,210157.0,0.5408019067296393,-0.44005700757603233,False,False,False,41,11,3
2026-02-16,11.84,11.84,11.74,11.82,130250.0,0.4349191492814484,-0.8758525709621515,False,False,False,42,12,3
2026-02-17,11.81,11.81,11.6,11.61,270105.0,0.9733825697472821,-0.04413702708368375,False,False,False,43,13,3
2026-02-18,11.65,11.68,11.53,11.62,83294.0,0.3188561084005114,-1.0483655245721195,False,False,False,44,14,3
2026-02-19,11.66,11.66,11.14,11.15,159935.0,0.6383458526577954,-0.5361486463317157,False,False,False,45,15,3
2026-02-23,10.98,11.13,10.78,10.91,198433.0,0.7960314163492664,-0.300306822905407,False,False,False,46,1,4
2026-02-24,10.92,10.92,10.5,10.58,116243.0,0.47399719091330383,-0.7518613314954283,False,False,False,47,2,4
2026-02-25,10.58,10.76,10.29,10.31,150605.0,0.7031452801189237,-0.5315554439653412,False,False,False,48,3,4
2026-02-26,10.4,10.42,10.26,10.35,77249.0,0.3894140515515263,-1.048759068689146,False,False,False,49,4,4
2026-03-01,9.6,10.08,9.6,10.0,597113.0,2.889123179156574,2.8487003945154385,True,True,True,50,5,4
2026-03-02,9.98,10.09,9.73,9.87,328433.0,1.5646118828050044,0.8512942215984366,True,True,False,51,6,4
2026-03-03,9.76,9.86,9.66,9.66,153349.0,0.7330170528554869,-0.40042226009560006,False,False,False,52,7,4
2026-03-04,9.65,10.16,9.65,10.12,313968.0,1.4454609741005922,0.6875404723248488,True,False,False,53,8,4
2026-03-05,10.18,10.38,10.05,10.2,186014.0,0.9058655002984017,-0.1462366041803324,False,False,False,54,9,4
2026-03-08,10.2,10.5,10.2,10.47,153660.0,0.7545105649156024,-0.3769282187785217,False,False,False,55,10,4
2026-03-09,10.5,10.6,10.23,10.3,169628.0,0.8200948078099203,-0.28422521956412067,False,False,False,56,11,4
2026-03-10,10.3,10.4,10.17,10.24,125098.0,0.600825223343898,-0.6400209307531423,False,False,False,57,12,4
2026-03-11,10.26,10.32,9.99,10.06,208074.0,0.976519079347983,-0.03914254386752532,False,False,False,58,13,4
2026-03-12,10.04,10.05,9.74,9.74,279299.0,1.367310107581206,0.6482766731777017,True,False,False,59,14,4
2026-03-15,9.7,9.8,9.31,9.44,226476.0,1.094778994354644,0.16958427910893722,False,False,False,60,15,4
2026-03-16,9.44,9.8,9.41,9.78,234731.0,1.1279837826291814,0.23002368552960578,False,False,False,61,1,5
2026-03-24,9.81,9.95,9.78,9.92,130222.0,0.6257771336320249,-0.6725758943897882,False,False,False,62,2,5
2026-03-25,9.92,10.24,9.92,10.17,287952.0,1.3778346016628642,0.6786357740197505,True,False,False,63,3,5
2026-03-26,10.2,10.24,10.1,10.24,175613.0,0.8221399570936507,-0.33654858783707725,False,False,False,64,4,5
2026-03-29,10.28,10.98,10.23,10.89,630944.0,2.660468756324972,2.7061571614965083,True,True,True,65,5,5
2026-03-30,10.83,10.88,10.52,10.69,302508.0,1.2481816743305745,0.41220963958656703,False,False,False,66,6,5
2026-03-31,10.76,10.76,10.56,10.7,261803.0,1.0487349729276856,0.08513920810880252,False,False,False,67,7,5
2026-04-01,10.58,10.79,10.58,10.68,239648.0,0.943165212517971,-0.10240248576056413,False,False,False,68,8,5
2026-04-02,10.62,10.64,10.51,10.64,172828.0,0.6676297055584882,-0.6314696571219498,False,False,False,69,9,5
2026-04-05,10.6,11.03,10.58,11.03,556632.0,2.167198766566476,2.2854847673676173,True,True,True,70,10,5
2026-04-06,11.1,11.92,10.95,11.3,1729770.0,5.29125906955979,3.952845520698649,True,True,True,71,11,5
2026-04-07,11.28,11.62,10.76,10.8,1759984.0,4.321708976418479,2.8476299358094983,True,True,True,72,12,5
2026-04-08,11.44,11.51,11.14,11.5,746611.0,1.740860239498828,0.6614121373000573,True,True,False,73,13,5
2026-04-09,11.5,11.5,11.24,11.28,390619.0,0.8895799410163856,-0.10162350029663583,False,False,False,74,14,5
2026-04-12,11.24,11.33,11.16,11.29,247161.0,0.5569448198493826,-0.4142649804545728,False,False,False,75,15,5
2026-04-13,11.44,11.88,11.28,11.28,868575.0,1.8143415229627549,0.8137351882412774,True,True,False,76,1,6
2026-04-14,11.28,11.44,11.28,11.34,628707.0,1.247662643080476,0.2640069458279228,False,False,False,77,2,6
2026-04-15,11.42,11.57,11.36,11.5,564902.0,1.0827078333126496,0.0922727254120731,False,False,False,78,3,6
2026-04-16,11.54,11.67,11.43,11.44,392763.0,0.7446838867022062,-0.289433781225558,False,False,False,79,4,6
2026-04-19,11.49,11.55,11.44,11.52,373058.0,0.6976286464246807,-0.3504414535068508,False,False,False,80,5,6
2026-04-20,11.45,11.47,11.1,11.1,577257.0,1.0459868972817083,0.05565570258882074,False,False,False,81,6,6
2026-04-21,11.55,11.72,11.09,11.28,1202894.0,1.9865751506433116,1.2798657826379793,True,True,False,82,7,6
2026-04-22,11.28,11.29,11.08,11.1,296511.0,0.48934101330925167,-0.6633668554169735,False,False,False,83,8,6
2026-04-23,11.18,11.22,11.03,11.09,225298.0,0.3702979001555906,-0.8254071904915625,False,False,False,84,9,6
2026-04-26,11.1,11.28,11.0,11.02,201557.0,0.34339470721996584,-0.8149364192623115,False,False,False,85,10,6
2026-04-27,11.03,11.2,11.03,11.13,253889.0,0.4343521948267764,-0.6966910343288831,False,False,False,86,11,6
2026-04-28,11.1,11.14,11.03,11.06,199287.0,0.3427723422639122,-0.8010447279742975,False,False,False,87,12,6
2026-04-29,11.1,11.35,11.08,11.17,449131.0,0.7588316859887033,-0.3028126392078844,False,False,False,88,13,6
2026-04-30,11.18,11.26,11.15,11.16,198002.0,0.33382541174756847,-0.8402745029948923,False,False,False,89,14,6
2026-05-03,11.2,11.25,11.1,11.19,233691.0,0.40502208599260275,-0.7196123989609431,False,False,False,90,15,6
2026-05-04,11.15,11.33,11.15,11.18,391471.0,0.7674872624926382,-0.3014971001588504,False,False,False,91,1,7
2026-05-05,11.15,11.19,10.84,10.98,323020.0,0.7371180059705144,-0.43882931527851504,False,False,False,92,2,7
2026-05-06,11.02,11.13,10.97,11.09,301445.0,0.724693776040546,-0.45135511604401013,False,False,False,93,3,7
2026-05-07,11.09,11.09,10.9,10.96,169115.0,0.417684749832484,-0.9080447833426349,False,False,False,94,4,7
2026-05-10,10.84,10.96,10.68,10.72,252581.0,0.6234140434699871,-0.5880159550634346,False,False,False,95,5,7
2026-05-11,10.73,10.84,10.68,10.72,147909.0,0.40070231065732853,-0.9174267887686525,False,False,False,96,6,7
2026-05-12,10.69,10.92,10.51,10.51,268406.0,0.7644513027066924,-0.35333143065813477,False,False,False,97,7,7
2026-05-13,10.6,10.64,10.41,10.41,175093.0,0.5279946348051935,-0.6760093208229463,False,False,False,98,8,7
2026-05-14,10.43,10.5,10.31,10.5,188013.0,0.5850151875621924,-0.5718599494332142,False,False,False,99,9,7
2026-05-17,10.47,10.47,10.13,10.19,165533.0,0.532251636347501,-0.6179660355477892,False,False,False,100,10,7
2026-05-18,10.18,10.2,10.1,10.14,100240.0,0.349080616240119,-0.8086790386019773,False,False,False,101,11,7
2026-05-19,10.16,10.27,10.16,10.19,127548.0,0.5465085887388758,-1.2152192018935404,False,False,False,102,12,7
2026-05-20,10.26,10.26,10.11,10.13,132070.0,0.5865477730881293,-1.0510747420501858,False,False,False,103,13,7
2026-05-21,10.17,10.23,10.16,10.16,146006.0,0.6600622467369514,-0.8325119745723071,False,False,False,104,14,7
2026-05-31,10.17,10.33,10.17,10.27,101794.0,0.4708059952213612,-1.2154264478965915,False,False,False,105,15,7
2026-06-01,10.34,11.29,10.31,11.29,1029553.0,4.037535579073191,3.778508600936683,True,True,True,106,1,8
2026-06-02,11.5,11.83,11.05,11.06,1891405.0,5.569486924814481,3.706751526735882,True,True,True,107,2,8
2026-06-03,11.06,11.39,11.01,11.2,703690.0,1.9972511507347177,0.8248803275991403,True,True,False,108,3,8
2026-06-04,11.19,11.19,10.91,10.98,402933.0,1.1113069322332048,0.09506812836109875,False,False,False,109,4,8
2026-06-07,10.97,11.04,10.84,10.89,249702.0,0.6871718536443002,-0.26793092059729084,False,False,False,110,5,8
2026-06-08,10.74,10.8,10.6,10.8,293093.0,0.8176507420894725,-0.15398176598461866,False,False,False,111,6,8
2026-06-09,10.85,11.03,10.82,10.83,204973.0,0.581392809237478,-0.34657353699195703,False,False,False,112,7,8
2026-06-10,10.86,10.97,10.74,10.74,313682.0,0.8881974941313167,-0.09273916654269147,False,False,False,113,8,8
2026-06-11,10.74,10.88,10.74,10.85,190663.0,0.5382245334329256,-0.38462558561568927,False,False,False,114,9,8
2026-06-14,10.84,11.0,10.84,10.93,155259.0,0.44438656384591774,-0.4545291366266433,False,False,False,115,10,8
2026-06-15,11.0,11.13,10.96,11.0,303501.0,0.849767126776018,-0.12636300844162746,False,False,False,116,11,8
2026-06-16,11.05,11.23,11.0,11.04,489563.0,1.3295549320683502,0.28547524431534294,True,False,False,117,12,8
2026-06-17,11.05,11.7,11.03,11.19,2901349.0,5.75061468281772,3.40021456914057,True,True,True,118,13,8
2026-06-18,11.19,11.19,11.0,11.06,626857.0,1.1906778477890603,0.14313236494128248,False,False,False,119,14,8
2026-06-21,11.06,11.48,11.01,11.33,1144299.0,1.9886706672992602,0.8024416253979003,True,True,False,120,15,8
2026-06-22,11.5,11.58,11.2,11.5,1172769.0,1.864392539402986,0.7640213919577666,True,True,False,121,1,9
2026-06-23,11.5,12.25,11.49,12.02,2607796.0,3.462988440907175,2.244049638419968,True,True,True,122,2,9
2026-06-24,12.04,12.4,11.9,12.12,1236420.0,1.529720406794625,0.5223243613059775,True,True,False,123,3,9
2026-06-25,12.2,12.66,11.8,11.9,1200014.0,1.3937999275813235,0.4192511469933642,True,False,False,124,4,9
2026-06-28,11.91,12.48,11.83,12.16,1021164.0,1.1259515229466746,0.14474687870464686,False,False,False,125,5,9
2026-06-29,12.18,12.22,11.53,12.06,2098233.0,2.1848212912078258,1.366184669597798,True,True,True,126,6,9
2026-06-30,12.14,12.62,12.0,12.43,1358245.0,1.454675045068853,0.524298203333664,True,False,False,127,7,9
2026-07-01,12.59,12.59,12.12,12.19,632974.0,0.6804895576308294,-0.36649298471896247,False,False,False,128,8,9
2026-07-02,12.21,12.69,12.15,12.51,1051234.0,1.0920896186796136,0.11057750455640115,False,False,False,129,9,9
2026-07-05,12.55,13.11,12.55,12.7,1741750.0,1.6792938703050033,0.8793321106291119,True,True,False,130,10,9
2026-07-06,12.78,12.82,12.43,12.74,817359.0,0.7686242271525473,-0.3138313158127806,False,False,False,131,11,9
2026-07-07,12.81,13.37,12.51,12.77,2125431.0,1.833171888795864,1.221379132191634,True,True,False,132,12,9
2026-07-08,12.68,12.69,12.03,12.06,1135972.0,0.9462154862309758,-0.0843398138728452,False,False,False,133,13,9
2026-07-09,12.06,12.15,11.94,12.0,387936.0,0.3205006583533421,-1.0921518838508069,False,False,False,134,14,9
