date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,12.15,12.4,12.13,12.14,387499.0,,0.0,False,False,False,1,1,1
2025-12-22,12.14,12.28,12.11,12.15,254588.0,,0.0,False,False,False,2,2,1
2025-12-23,12.12,12.19,11.97,12.0,268915.0,,0.0,False,False,False,3,3,1
2025-12-24,12.2,12.2,11.58,11.7,253469.0,,0.0,False,False,False,4,4,1
2025-12-25,11.7,11.79,11.62,11.66,116967.0,,0.0,False,False,False,5,5,1
2025-12-28,11.66,11.82,11.43,11.82,284228.0,,0.0,False,False,False,6,6,1
2025-12-29,11.82,11.95,11.6,11.72,207801.0,,0.0,False,False,False,7,7,1
2025-12-30,11.72,11.81,11.55,11.6,207345.0,,0.0,False,False,False,8,8,1
2025-12-31,11.5,12.14,11.5,12.0,199122.0,,0.0,False,False,False,9,9,1
2026-01-01,12.0,12.17,12.0,12.0,197765.0,,0.0,False,False,False,10,10,1
2026-01-04,12.1,12.1,11.68,11.7,154784.0,,0.0,False,False,False,11,11,1
2026-01-05,11.75,12.8,11.75,12.44,1924214.0,,0.0,False,False,False,12,12,1
2026-01-06,12.44,12.75,12.37,12.59,797960.0,,0.0,False,False,False,13,13,1
2026-01-07,12.78,12.95,12.5,12.57,540841.0,,0.0,False,False,False,14,14,1
2026-01-08,12.6,12.9,12.47,12.55,473939.0,,0.0,False,False,False,15,15,1
2026-01-11,12.63,12.75,12.55,12.72,244202.0,,0.0,False,False,False,16,1,2
2026-01-12,12.72,13.39,12.65,12.88,816958.0,,0.0,False,False,False,17,2,2
2026-01-13,12.9,13.03,12.7,12.8,402524.0,,0.0,False,False,False,18,3,2
2026-01-14,12.82,13.08,12.64,12.89,532965.0,,0.0,False,False,False,19,4,2
2026-01-15,12.89,12.91,12.62,12.63,302944.0,0.7070671943032059,-0.31147941672536356,False,False,False,20,5,2
2026-01-18,12.75,13.07,12.75,12.87,429073.0,0.9966153361599256,-0.003617453706182542,False,False,False,21,6,2
2026-01-19,12.88,13.0,12.82,12.91,276759.0,0.6411820069444646,-0.384942325983748,False,False,False,22,7,2
2026-01-20,13.1,13.21,12.66,12.75,481315.0,1.088310858745022,0.09748863136621205,False,False,False,23,8,2
2026-01-21,12.79,12.91,12.55,12.9,216529.0,0.491651278604624,-0.5574440290101624,False,False,False,24,9,2
2026-01-22,12.83,12.98,12.82,12.95,304809.0,0.6776487128778467,-0.36631867578417354,False,False,False,25,10,2
2026-01-25,12.95,13.05,12.85,12.86,356543.0,0.7863422754552296,-0.24553550647640857,False,False,False,26,11,2
2026-01-26,12.86,12.94,12.64,12.68,239053.0,0.5254117633612919,-0.5486158586490458,False,False,False,27,12,2
2026-01-27,12.8,12.98,12.74,12.95,220197.0,0.48328580884973776,-0.5987882045214883,False,False,False,28,13,2
2026-01-28,12.98,13.04,12.74,12.75,215227.0,0.4715443253571933,-0.6143158240492607,False,False,False,29,14,2
2026-01-29,12.87,12.87,12.27,12.45,682998.0,1.4208649743692265,0.5176726191570682,True,False,False,30,15,2
2026-02-01,12.45,12.65,11.65,11.68,900797.0,1.7390160298699393,0.9724553145925675,True,True,False,31,1,3
2026-02-02,11.78,11.81,11.53,11.67,330484.0,0.7540031692481404,-0.5024602467942456,False,False,False,32,2,3
2026-02-03,11.67,11.83,11.6,11.66,269178.0,0.653556034809802,-0.713357713218449,False,False,False,33,3,3
2026-02-04,11.68,11.76,11.54,11.63,267019.0,0.6706060503699811,-0.655446590151548,False,False,False,34,4,3
2026-02-05,11.69,11.69,11.31,11.38,421499.0,1.0655924929525995,0.13011705993165706,False,False,False,35,5,3
2026-02-08,11.42,11.6,11.4,11.47,162697.0,0.4155963649590884,-1.1245207143277616,False,False,False,36,6,3
2026-02-09,11.47,11.5,11.3,11.36,255601.0,0.7033395150471003,-0.6026222879256669,False,False,False,37,7,3
2026-02-10,11.32,11.4,11.2,11.2,334584.0,0.9293650197332851,-0.14225215876766256,False,False,False,38,8,3
2026-02-11,11.31,11.62,11.2,11.46,482893.0,1.350712057104984,0.7101797372872704,True,False,False,39,9,3
2026-02-12,11.48,11.49,11.29,11.4,343502.0,0.9553987153230182,-0.09104872909553095,False,False,False,40,10,3
2026-02-15,11.44,11.6,11.44,11.52,299799.0,0.8491105905091041,-0.3030277655787758,False,False,False,41,11,3
2026-02-16,11.52,11.6,11.43,11.56,356997.0,0.9997506203336703,-0.0005091788810929659,False,False,False,42,12,3
2026-02-17,11.47,11.52,11.13,11.15,357403.0,1.0185600662542966,0.03776825516478332,False,False,False,43,13,3
2026-02-18,11.18,11.18,10.84,10.98,206804.0,0.5901869897678167,-0.830795903528656,False,False,False,44,14,3
2026-02-19,10.93,10.95,10.24,10.34,379592.0,1.071859742672,0.1474284033681147,False,False,False,45,15,3
2026-02-23,10.34,10.35,9.91,10.02,298320.0,0.8493526504688351,-0.30573636996634684,False,False,False,46,1,4
2026-02-24,9.98,10.09,9.74,9.83,224339.0,0.6400605997492129,-0.7267253599558033,False,False,False,47,2,4
2026-02-25,9.95,10.14,9.82,10.0,351478.0,0.9843652568170861,-0.03267101786273265,False,False,False,48,3,4
2026-02-26,10.0,10.08,9.76,9.88,158384.0,0.44713656885130754,-1.1267636676785073,False,False,False,49,4,4
2026-03-01,9.48,9.73,9.36,9.55,172543.0,0.5249324108791825,-0.9765355400225875,False,False,False,50,5,4
2026-03-02,9.55,9.67,9.3,9.53,162857.0,0.5581143024479379,-1.4104273562874328,False,False,False,51,6,4
2026-03-03,9.42,9.49,9.28,9.4,174183.0,0.6133558416753644,-1.1611029305165332,False,False,False,52,7,4
2026-03-04,9.4,9.7,9.4,9.64,233964.0,0.8290043082967399,-0.5070183512823686,False,False,False,53,8,4
2026-03-05,9.56,9.94,9.56,9.64,206839.0,0.7407904835683323,-0.7490057954260173,False,False,False,54,9,4
2026-03-08,9.66,9.98,9.66,9.95,265126.0,0.976899927320025,-0.06915839950255578,False,False,False,55,10,4
2026-03-09,9.96,9.98,9.45,9.45,213307.0,0.7787037180695864,-0.6878498629922719,False,False,False,56,11,4
2026-03-10,9.46,9.6,9.36,9.46,82112.0,0.3095630445543528,-1.8685649232649386,False,False,False,57,12,4
2026-03-11,9.53,9.53,9.25,9.33,157616.0,0.614720036317842,-0.9938284238623741,False,False,False,58,13,4
2026-03-12,9.34,9.39,9.16,9.34,102692.0,0.4325825314452394,-1.501907137479997,False,False,False,59,14,4
2026-03-15,9.34,9.41,9.19,9.34,180367.0,0.7868176085703779,-0.5623378883209718,False,False,False,60,15,4
2026-03-16,9.38,9.85,9.36,9.7,194560.0,0.8686716748339038,-0.34369524999227824,False,False,False,61,1,5
2026-03-24,9.71,10.5,9.53,10.25,630717.0,2.6538609859498954,3.2197057239926297,True,True,True,62,2,5
2026-03-25,10.25,11.22,10.25,11.09,553817.0,2.2378175927551567,2.204611221009135,True,True,True,63,3,5
2026-03-26,11.2,11.27,10.75,10.91,766253.0,2.781789145383265,2.7198942170795055,True,True,True,64,4,5
2026-03-29,11.04,11.4,10.9,11.13,357668.0,1.3036586259294913,0.46323014373706534,True,False,False,65,5,5
2026-03-30,11.0,11.08,10.91,10.95,165145.0,0.6169070522847825,-0.5654286849592728,False,False,False,66,6,5
2026-03-31,10.95,11.16,10.9,11.0,440830.0,1.5827423885073721,0.8769975891905459,True,True,False,67,7,5
2026-04-01,10.73,11.69,10.73,11.6,673739.0,2.2866829387248906,1.8516242680990551,True,True,True,68,8,5
2026-04-02,11.64,11.98,11.54,11.7,473109.0,1.5243278876136457,0.7907160963794758,True,True,False,69,9,5
2026-04-05,11.8,11.91,11.52,11.65,118891.0,0.38639915031252275,-0.9075195175717798,False,False,False,70,10,5
2026-04-06,11.6,11.71,11.31,11.35,237472.0,0.7625449011280092,-0.35903747778535916,False,False,False,71,11,5
2026-04-07,11.36,11.41,10.85,10.96,129480.0,0.4187781303891648,-0.8649439022172066,False,False,False,72,12,5
2026-04-08,11.23,11.93,11.21,11.82,453274.0,1.4158144898636797,0.6358359127369745,True,False,False,73,13,5
2026-04-09,12.78,12.78,11.35,11.4,2509325.0,5.764918729538797,3.90951960661424,True,True,True,74,14,5
2026-04-12,11.45,12.04,11.45,11.6,1601433.0,3.1895315255511285,1.8667930558054586,True,True,True,75,15,5
2026-04-13,11.6,11.99,11.4,11.71,957417.0,1.7753094150455637,0.7048821201072792,True,True,False,76,1,6
2026-04-14,11.71,12.0,11.66,11.83,666993.0,1.1731683211679602,0.16864286899974115,False,False,False,77,2,6
2026-04-15,12.08,12.16,11.83,12.04,865126.0,1.4325284634238504,0.4511393792343142,True,False,False,78,3,6
2026-04-16,12.12,12.39,12.0,12.19,651403.0,1.0317605445909284,0.03537296348859001,False,False,False,79,4,6
2026-04-19,12.1,12.58,12.1,12.35,994792.0,1.4801862061843951,0.5742296719306708,True,False,False,80,5,6
2026-04-20,12.35,12.35,12.11,12.18,395221.0,0.579413514263378,-0.5171172259559459,False,False,False,81,6,6
2026-04-21,12.18,12.48,12.18,12.25,544149.0,0.8028438858600733,-0.2405389140336797,False,False,False,82,7,6
2026-04-22,12.18,12.45,12.16,12.28,213894.0,0.32369892159380564,-0.7914368994412332,False,False,False,83,8,6
2026-04-23,12.28,12.3,11.85,11.95,270102.0,0.424706609076185,-0.6411572356687276,False,False,False,84,9,6
2026-04-26,11.81,12.0,11.73,11.74,201965.0,0.32150407202939246,-0.7403838304535563,False,False,False,85,10,6
2026-04-27,11.75,12.49,11.75,12.07,747602.0,1.1373644600572166,0.15961902111677997,False,False,False,86,11,6
2026-04-28,12.1,12.16,11.87,11.87,269319.0,0.41514466686181556,-0.6651741543354421,False,False,False,87,12,6
2026-04-29,11.87,12.08,11.87,11.93,173033.0,0.27742985409652077,-0.7768097033278165,False,False,False,88,13,6
2026-04-30,11.98,12.03,11.88,11.93,141103.0,0.23242146224088073,-0.7906776687211504,False,False,False,89,14,6
2026-05-03,11.93,11.97,11.76,11.85,510835.0,0.8151229086979687,-0.20021222683589465,False,False,False,90,15,6
2026-05-04,11.89,11.94,11.67,11.73,248563.0,0.3962732967775523,-0.6548213981585372,False,False,False,91,1,7
2026-05-05,11.73,11.74,11.45,11.46,158528.0,0.25215051569988,-0.8148245249090497,False,False,False,92,2,7
2026-05-06,11.46,11.87,11.46,11.67,199219.0,0.32340689002016393,-0.7138532904876603,False,False,False,93,3,7
2026-05-07,11.72,12.24,11.61,11.97,614569.0,1.178999173738109,0.24694393426273825,False,False,False,94,4,7
2026-05-10,11.95,12.62,11.95,12.22,1019658.0,2.0717406050353477,1.7247013530589945,True,True,True,95,5,7
2026-05-11,12.22,13.05,12.05,12.72,1623863.0,3.090147923817241,2.8513732043783424,True,True,True,96,6,7
2026-05-12,12.8,13.31,12.79,13.02,2449018.0,3.9847471054661576,3.1755318849863623,True,True,True,97,7,7
2026-05-13,13.02,13.25,12.9,12.9,685592.0,1.1320471832732462,0.13908803825037766,False,False,False,98,8,7
2026-05-14,12.8,12.92,12.66,12.74,323448.0,0.5489392694946986,-0.4596153825689002,False,False,False,99,9,7
2026-05-17,12.77,12.9,12.66,12.83,424839.0,0.7576588208857802,-0.2378895578125536,False,False,False,100,10,7
2026-05-18,12.71,12.83,12.6,12.63,256890.0,0.4638599070492568,-0.5171386998336318,False,False,False,101,11,7
2026-05-19,12.62,12.8,12.34,12.59,362649.0,0.6657353872148164,-0.3162572129490527,False,False,False,102,12,7
2026-05-20,12.6,12.62,12.31,12.62,166651.0,0.30726311059764666,-0.6508534344685026,False,False,False,103,13,7
2026-05-21,12.63,12.74,12.4,12.63,191408.0,0.3554878039720852,-0.5988511840555135,False,False,False,104,14,7
2026-05-31,13.0,13.89,12.96,13.89,1487673.0,2.4682532440275216,1.4491300670382519,True,True,True,105,15,7
2026-06-01,14.2,15.27,14.13,15.27,2329518.0,3.416623302261539,2.2801864932844724,True,True,True,106,1,8
2026-06-02,15.27,15.55,14.5,14.5,1301487.0,1.7745278604338646,0.7798307715813025,True,True,False,107,2,8
2026-06-03,14.5,15.3,14.3,15.0,1998982.0,2.4238174522854385,1.5292474432218546,True,True,True,108,3,8
2026-06-04,15.05,15.1,14.83,14.87,498836.0,0.5920119988896422,-0.45523188904727696,False,False,False,109,4,8
2026-06-07,15.19,15.96,15.07,15.5,1805475.0,1.989847723568356,1.15101074018325,True,True,False,110,5,8
2026-06-08,15.5,16.0,15.28,15.35,1116701.0,1.1745472154515455,0.21672144418147485,False,False,False,111,6,8
2026-06-09,15.35,16.11,15.35,15.96,1249279.0,1.2427078714527258,0.327549449979157,False,False,False,112,7,8
2026-06-10,15.95,16.73,15.77,16.3,1491769.0,1.3942870708684636,0.5801525003635758,True,False,False,113,8,8
2026-06-11,16.49,16.87,15.85,15.95,1321891.0,1.195976933836801,0.3004271085465712,False,False,False,114,9,8
2026-06-14,16.46,17.5,16.0,17.29,2003845.0,1.7356960952565492,1.1355958765062202,True,True,False,115,10,8
2026-06-15,17.04,17.29,16.7,17.03,1511591.0,1.3157116631535262,0.4870977606189426,True,False,False,116,11,8
2026-06-16,17.15,17.75,16.87,16.96,977370.0,0.9089322210925062,-0.14416675041264262,False,False,False,117,12,8
2026-06-17,16.99,17.18,16.9,16.9,443119.0,0.41678994175020095,-0.9003662979831141,False,False,False,118,13,8
2026-06-18,16.9,17.0,16.41,16.44,434419.0,0.40648548038231913,-0.9289493798043328,False,False,False,119,14,8
2026-06-21,16.4,16.86,16.03,16.07,532690.0,0.4959351777186396,-0.798710527675753,False,False,False,120,15,8
2026-06-22,16.25,16.47,16.0,16.1,361917.0,0.3353059465138482,-1.0682902337885398,False,False,False,121,1,9
2026-06-23,16.11,16.72,15.95,16.1,684355.0,0.6247256832085625,-0.6255107198792145,False,False,False,122,2,9
2026-06-24,16.1,16.48,16.1,16.2,281738.0,0.25584561758654617,-1.26245080346643,False,False,False,123,3,9
2026-06-25,16.25,16.25,15.61,15.68,296301.0,0.2677948295436983,-1.262400867639409,False,False,False,124,4,9
2026-06-28,15.05,15.86,14.97,15.45,622712.0,0.5856961497592527,-0.6841472132388158,False,False,False,125,5,9
2026-06-29,15.58,16.28,15.44,16.07,984886.0,0.9888729875548731,-0.019418213294035914,False,False,False,126,6,9
2026-06-30,16.24,17.48,16.19,17.2,1493529.0,1.4852557541355267,0.8446683495144036,True,False,False,127,7,9
2026-07-01,17.3,17.8,17.07,17.25,959577.0,1.006267827181208,0.011314541626190998,False,False,False,128,8,9
2026-07-02,17.37,17.4,16.6,16.9,470007.0,0.49362262198874335,-0.91040340349288,False,False,False,129,9,9
2026-07-05,16.92,17.16,16.5,16.69,248430.0,0.2841452703703496,-1.2231247197572974,False,False,False,130,10,9
2026-07-06,16.69,17.0,16.55,16.71,233609.0,0.28140519377361994,-1.130797749542759,False,False,False,131,11,9
2026-07-07,16.5,16.87,16.5,16.6,222188.0,0.2852963701780367,-1.0412882529668017,False,False,False,132,12,9
2026-07-08,16.78,17.3,16.38,16.56,670259.0,0.9085527041262785,-0.1328628567271601,False,False,False,133,13,9
2026-07-09,16.71,16.9,16.3,16.61,347987.0,0.5050415698845814,-0.6884989101839236,False,False,False,134,14,9
2026-07-12,16.61,17.18,16.55,17.13,767048.0,1.222998067879639,0.36031959988536644,False,False,False,135,15,9
2026-07-13,17.25,17.25,16.76,16.78,339153.0,0.5965073104257088,-0.6909181541554439,False,False,False,136,1,10
2026-07-14,16.76,16.83,16.26,16.26,229993.0,0.4329721325947859,-0.9250620761537811,False,False,False,137,2,10
2026-07-15,16.59,16.68,16.12,16.37,284211.0,0.5431643680382884,-0.7248510929188191,False,False,False,138,3,10
2026-07-16,16.45,17.31,16.4,17.22,1143867.0,2.0472887407414966,1.6401142909986288,True,True,True,139,4,10
2026-07-19,17.3,17.95,17.11,17.21,1155402.0,1.958778415397796,1.4853582507767065,True,True,False,140,5,10
2026-07-20,17.21,17.31,16.5,16.6,372382.0,0.6307478704031646,-0.5730457323837514,False,False,False,141,6,10
2026-07-21,16.74,16.94,16.17,16.22,406726.0,0.7055088007333908,-0.44457969810646947,False,False,False,142,7,10
2026-07-22,16.36,16.39,16.19,16.39,136484.0,0.2397663330537488,-1.112219826081548,False,False,False,143,8,10
2026-07-23,16.39,16.4,16.0,16.18,162194.0,0.288328383690747,-1.0131309547460607,False,False,False,144,9,10
2026-07-26,16.18,17.1,16.18,16.63,568122.0,1.0148611287512548,0.021066831005631757,False,False,False,145,10,10
2026-07-27,16.7,16.79,16.27,16.5,237133.0,0.45391686169837564,-0.7355063878297938,False,False,False,146,11,10
2026-07-28,16.32,16.45,16.21,16.21,145783.0,0.32038265798074955,-0.9612622712830451,False,False,False,147,12,10
2026-07-29,16.21,16.28,16.0,16.16,135887.0,0.3283537909582916,-0.9081788248710517,False,False,False,148,13,10
2026-07-30,16.16,16.2,15.69,16.1,243055.0,0.6038698803328681,-0.5175507033591551,False,False,False,149,14,10
2026-08-02,15.9,16.56,15.89,16.21,304742.0,0.7518715555020987,-0.32775754783901895,False,False,False,150,15,10
2026-08-03,16.24,16.39,16.1,16.39,340621.0,0.8294439817090388,-0.22993340009370725,False,False,False,151,1,11
2026-08-04,16.65,17.27,16.64,16.8,1021599.0,2.2670340614656204,1.730340295442824,True,True,True,152,2,11
2026-08-05,16.75,17.06,16.55,16.66,318941.0,0.7364711886049833,-0.349003058501195,False,False,False,153,3,11
2026-08-06,16.68,17.0,16.55,16.83,373521.0,0.8599674174707926,-0.18616893067472112,False,False,False,154,4,11
2026-08-09,16.79,17.0,16.52,16.62,270381.0,0.6602551806751413,-0.43632374702585264,False,False,False,155,5,11
2026-08-10,16.55,16.8,16.3,16.65,129911.0,0.325552518464269,-0.8289401099869013,False,False,False,156,6,11
2026-08-11,16.65,16.65,16.47,16.49,114719.0,0.29169502297385314,-0.8471364659751414,False,False,False,157,7,11
