date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,8.12,8.25,8.12,8.2,153390.0,,0.0,False,False,False,1,1,1
2025-12-22,8.21,8.22,8.09,8.15,117528.0,,0.0,False,False,False,2,2,1
2025-12-23,8.17,8.25,8.14,8.17,232758.0,,0.0,False,False,False,3,3,1
2025-12-24,8.2,8.25,8.12,8.15,205279.0,,0.0,False,False,False,4,4,1
2025-12-25,8.17,8.23,8.13,8.19,92619.0,,0.0,False,False,False,5,5,1
2025-12-28,8.22,8.22,7.94,8.06,389705.0,,0.0,False,False,False,6,6,1
2025-12-29,8.06,8.13,7.82,7.92,795471.0,,0.0,False,False,False,7,7,1
2025-12-30,7.95,7.95,7.52,7.52,1045296.0,,0.0,False,False,False,8,8,1
2025-12-31,7.68,7.8,7.62,7.68,650557.0,,0.0,False,False,False,9,9,1
2026-01-01,7.89,8.09,7.88,7.95,856788.0,,0.0,False,False,False,10,10,1
2026-01-04,7.82,7.92,7.66,7.69,596146.0,,0.0,False,False,False,11,11,1
2026-01-05,7.69,7.82,7.6,7.62,719305.0,,0.0,False,False,False,12,12,1
2026-01-06,7.59,7.69,7.46,7.46,786838.0,,0.0,False,False,False,13,13,1
2026-01-07,7.72,7.81,7.6,7.7,665855.0,,0.0,False,False,False,14,14,1
2026-01-08,7.64,7.69,7.56,7.6,239731.0,,0.0,False,False,False,15,15,1
2026-01-11,7.59,7.67,7.55,7.6,552778.0,,0.0,False,False,False,16,1,2
2026-01-12,7.63,7.84,7.58,7.66,1940322.0,,0.0,False,False,False,17,2,2
2026-01-13,7.72,7.85,7.57,7.73,1266285.0,,0.0,False,False,False,18,3,2
2026-01-14,7.67,7.89,7.63,7.72,1236622.0,,0.0,False,False,False,19,4,2
2026-01-15,7.73,7.73,7.58,7.63,492534.0,0.7556632282144098,-0.34205421882596193,False,False,False,20,5,2
2026-01-18,7.63,7.88,7.63,7.8,490022.0,0.7328835076383599,-0.39467556280859734,False,False,False,21,6,2
2026-01-19,7.83,7.87,7.78,7.82,290623.0,0.42910526820131273,-0.8728400261643544,False,False,False,22,7,2
2026-01-20,7.82,7.82,7.61,7.61,468762.0,0.6802753074439152,-0.5081504875608337,False,False,False,23,8,2
2026-01-21,7.68,7.75,7.58,7.73,499517.0,0.7097541194176434,-0.485097140640456,False,False,False,24,9,2
