date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-11-24,20.18,20.18,20.18,20.18,405.0,,0.0,False,False,False,1,1,1
2025-11-25,20.28,20.28,19.5,20.23,4426.0,,0.0,False,False,False,2,2,1
2025-11-26,19.37,19.9,19.2,19.9,7366.0,,0.0,False,False,False,3,3,1
2025-11-27,19.97,20.42,19.4,20.42,19870.0,,0.0,False,False,False,4,4,1
2025-11-30,20.58,20.58,19.67,19.68,5300.0,,0.0,False,False,False,5,5,1
2025-12-01,20.5,20.54,20.5,20.54,1314.0,,0.0,False,False,False,6,6,1
2025-12-02,20.59,20.59,20.59,20.59,130.0,,0.0,False,False,False,7,7,1
2025-12-03,19.7,20.56,19.7,20.56,6806.0,,0.0,False,False,False,8,8,1
2025-12-04,19.8,20.26,19.71,20.26,10810.0,,0.0,False,False,False,9,9,1
2025-12-07,20.58,20.58,19.52,20.58,24437.0,,0.0,False,False,False,10,10,1
2025-12-08,19.71,20.59,19.64,20.59,12851.0,,0.0,False,False,False,11,11,1
2025-12-09,20.58,20.58,20.58,20.58,300.0,,0.0,False,False,False,12,12,1
2025-12-10,20.59,20.59,19.66,20.19,10012.0,,0.0,False,False,False,13,13,1
2025-12-11,20.6,20.61,19.0,20.35,59936.0,,0.0,False,False,False,14,14,1
2025-12-14,20.0,20.3,19.98,20.3,51659.0,,0.0,False,False,False,15,15,1
2025-12-15,20.0,20.0,20.0,20.0,806.0,,0.0,False,False,False,16,1,2
2025-12-16,20.4,20.4,19.6,20.38,1763.0,,0.0,False,False,False,17,2,2
2025-12-17,20.36,20.36,20.32,20.36,980.0,,0.0,False,False,False,18,3,2
2025-12-18,20.4,20.45,20.38,20.45,3009.0,,0.0,False,False,False,19,4,2
2025-12-21,20.4,20.45,20.38,20.45,310.0,0.027866420962739898,-0.6460326200612432,False,False,False,20,5,2
2025-12-22,20.57,20.57,20.57,20.57,1205.0,0.10793138967262304,-0.5958834139700218,False,False,False,21,6,2
2025-12-23,19.68,20.24,19.68,20.24,3225.0,0.29042410925349743,-0.4706549137228603,False,False,False,22,7,2
2025-12-24,20.08,21.0,20.07,21.0,12147.0,1.07083351699211,0.04805797980625881,False,False,False,23,8,2
2025-12-25,20.81,21.0,20.58,21.0,7614.0,0.7095529648578377,-0.18758687361513646,False,False,False,24,9,2
2025-12-28,20.78,21.0,20.78,21.0,559.0,0.05327031109289904,-0.5938336335232987,False,False,False,25,10,2
2025-12-29,20.78,21.0,20.78,21.0,12.0,0.0011506872959328,-0.621150383368656,False,False,False,26,11,2
2025-12-30,20.99,21.19,20.25,20.45,5085.0,0.47628860185644845,-0.3358993492561931,False,False,False,27,12,2
2025-12-31,20.9,20.99,20.04,20.99,17131.0,1.5305716749087563,0.35603318311901694,True,True,False,28,13,2
2026-01-01,21.19,21.19,21.19,21.19,178.0,0.01669644825273545,-0.6217364132007107,False,False,False,29,14,2
2026-01-04,20.0,20.95,20.0,20.9,18813.0,1.8124713986367686,0.5060555042477777,True,True,False,30,15,2
2026-01-05,20.0,21.0,20.0,21.0,2399.0,0.2433766352343223,-0.4453482689716633,False,False,False,31,1,3
2026-01-06,20.05,20.99,20.01,20.93,9460.0,0.9170976670237466,-0.05152676199709656,False,False,False,32,2,3
2026-01-07,20.98,20.98,19.99,20.2,11618.0,1.1176043365126087,0.07365392963393848,False,False,False,33,3,3
2026-01-08,20.6,20.9,19.99,20.9,3235.0,0.42788741336437225,-0.36480986484221545,False,False,False,34,4,3
