date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,10.95,11.13,10.91,10.94,41189.0,,0.0,False,False,False,1,1,1
2025-12-22,10.94,11.0,10.83,10.85,39458.0,,0.0,False,False,False,2,2,1
2025-12-23,10.83,11.09,10.83,10.96,72211.0,,0.0,False,False,False,3,3,1
2025-12-24,11.0,11.03,10.82,10.82,40111.0,,0.0,False,False,False,4,4,1
2025-12-25,10.57,10.82,10.57,10.63,31211.0,,0.0,False,False,False,5,5,1
2025-12-28,10.88,10.94,10.42,10.59,68862.0,,0.0,False,False,False,6,6,1
2025-12-29,10.69,10.69,10.45,10.6,24988.0,,0.0,False,False,False,7,7,1
2025-12-30,10.58,10.6,10.26,10.36,55716.0,,0.0,False,False,False,8,8,1
2025-12-31,10.44,10.66,10.44,10.59,105645.0,,0.0,False,False,False,9,9,1
2026-01-01,10.59,10.74,10.59,10.67,105750.0,,0.0,False,False,False,10,10,1
2026-01-04,10.67,10.67,10.31,10.41,47808.0,,0.0,False,False,False,11,11,1
2026-01-05,10.41,10.58,10.32,10.36,63029.0,,0.0,False,False,False,12,12,1
2026-01-06,10.48,10.48,10.11,10.13,68663.0,,0.0,False,False,False,13,13,1
2026-01-07,10.5,10.54,10.25,10.35,55274.0,,0.0,False,False,False,14,14,1
2026-01-08,10.35,10.46,10.18,10.25,69233.0,,0.0,False,False,False,15,15,1
2026-01-11,10.25,10.51,10.25,10.46,39640.0,,0.0,False,False,False,16,1,2
2026-01-12,10.4,10.76,10.4,10.68,72946.0,,0.0,False,False,False,17,2,2
2026-01-13,10.75,11.51,10.61,10.83,343813.0,,0.0,False,False,False,18,3,2
2026-01-14,10.83,11.1,10.7,11.02,108293.0,,0.0,False,False,False,19,4,2
2026-01-15,10.95,11.2,10.92,11.07,192940.0,2.343239534121133,1.5310843350957035,True,True,True,20,5,2
2026-01-18,11.07,11.45,11.07,11.14,56478.0,0.6796107742819342,-0.37052581429479525,False,False,False,21,6,2
2026-01-19,11.05,11.1,10.86,11.0,69111.0,0.8170491369149304,-0.217305257810783,False,False,False,22,7,2
2026-01-20,10.91,11.11,10.77,10.77,39763.0,0.47928190280809563,-0.6010369461466119,False,False,False,23,8,2
2026-01-21,10.77,11.0,10.74,10.82,26152.0,0.3178965729966602,-0.7752555969349567,False,False,False,24,9,2
2026-01-22,10.89,11.02,10.89,10.92,23254.0,0.28404295212164965,-0.8062707349532738,False,False,False,25,10,2
2026-01-25,10.9,11.1,10.9,11.07,47058.0,0.5825617713799724,-0.46150019574742407,False,False,False,26,11,2
2026-01-26,11.19,11.19,11.0,11.02,53125.0,0.6464110346774424,-0.40248448686956745,False,False,False,27,12,2
2026-01-27,11.13,11.19,10.94,11.14,92881.0,1.105163083571704,0.12281895393961093,False,False,False,28,13,2
2026-01-28,11.14,11.18,11.0,11.1,42980.0,0.5312104689743052,-0.5243639328943089,False,False,False,29,14,2
2026-01-29,11.03,11.03,10.7,10.77,203021.0,2.3669542082541026,1.5187742505771087,True,True,True,30,15,2
2026-02-01,10.8,10.89,10.38,10.49,55983.0,0.6495915323238013,-0.3921478210993961,False,False,False,31,1,3
2026-02-02,10.58,11.08,10.4,10.7,90345.0,1.0319523139684503,0.03641500942637863,False,False,False,32,2,3
2026-02-03,10.8,10.91,10.53,10.58,78713.0,0.8939564554972366,-0.12170206911757102,False,False,False,33,3,3
2026-02-04,10.51,10.65,10.45,10.45,63941.0,0.7226319031231812,-0.32060415188250196,False,False,False,34,4,3
