date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-03,11.4,11.49,11.01,11.3,2946.0,,0.0,False,False,False,1,1,1
2025-12-04,11.02,11.58,10.99,11.12,11840.0,,0.0,False,False,False,2,2,1
2025-12-07,11.0,11.2,11.0,11.2,770.0,,0.0,False,False,False,3,3,1
2025-12-08,10.9,11.18,10.9,11.0,7021.0,,0.0,False,False,False,4,4,1
2025-12-09,10.88,11.0,10.85,11.0,3330.0,,0.0,False,False,False,5,5,1
2025-12-10,11.02,11.02,10.9,10.9,1320.0,,0.0,False,False,False,6,6,1
2025-12-11,11.02,11.02,10.9,10.9,17.0,,0.0,False,False,False,7,7,1
2025-12-14,11.3,11.3,10.81,11.3,3911.0,,0.0,False,False,False,8,8,1
2025-12-15,11.4,11.4,10.99,10.99,1583.0,,0.0,False,False,False,9,9,1
2025-12-16,11.21,11.21,10.59,11.0,3887.0,,0.0,False,False,False,10,10,1
2025-12-17,11.2,11.2,11.2,11.2,325.0,,0.0,False,False,False,11,11,1
2025-12-18,11.2,11.2,11.2,11.2,798.0,,0.0,False,False,False,12,12,1
2025-12-21,11.1,12.2,11.1,11.7,91775.0,,0.0,False,False,False,13,13,1
2025-12-22,11.9,11.9,11.26,11.3,13183.0,,0.0,False,False,False,14,14,1
2025-12-23,11.35,12.0,10.9,12.0,24682.0,,0.0,False,False,False,15,15,1
2025-12-24,11.43,12.0,11.43,12.0,7939.0,,0.0,False,False,False,16,1,2
2025-12-25,11.43,12.0,11.43,12.0,325.0,,0.0,False,False,False,17,2,2
2025-12-28,11.43,12.0,11.43,12.0,17.0,,0.0,False,False,False,18,3,2
2025-12-29,11.2,11.2,11.04,11.04,2998.0,,0.0,False,False,False,19,4,2
2025-12-30,10.84,11.11,10.84,10.84,17915.0,1.822649072651616,0.3962502878539259,True,True,False,20,5,2
2025-12-31,11.18,11.18,11.18,11.18,959.0,0.0985636835478815,-0.4289690277942503,False,False,False,21,6,2
2026-01-01,11.47,11.47,10.8,11.4,3526.0,0.3785678625302634,-0.28254468322824755,False,False,False,22,7,2
2026-01-04,11.24,11.8,11.24,11.45,27169.0,2.5549181869475266,0.7966887156416232,True,True,True,23,8,2
