date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,19.45,19.76,19.23,19.23,792667.0,,0.0,False,False,False,1,1,1
2025-12-22,19.45,20.54,19.32,20.0,3951637.0,,0.0,False,False,False,2,2,1
2025-12-23,20.0,20.67,19.7,20.55,2251921.0,,0.0,False,False,False,3,3,1
2025-12-24,20.65,20.68,20.01,20.03,1364679.0,,0.0,False,False,False,4,4,1
2025-12-25,20.05,20.2,19.8,19.87,472236.0,,0.0,False,False,False,5,5,1
2025-12-28,19.87,19.94,18.97,19.1,1055177.0,,0.0,False,False,False,6,6,1
2025-12-29,19.1,19.33,19.0,19.33,826373.0,,0.0,False,False,False,7,7,1
2025-12-30,19.02,19.16,18.45,18.57,1174049.0,,0.0,False,False,False,8,8,1
2025-12-31,18.72,19.13,18.72,19.13,722492.0,,0.0,False,False,False,9,9,1
2026-01-01,19.17,19.27,19.08,19.15,399542.0,,0.0,False,False,False,10,10,1
2026-01-04,19.1,19.1,18.39,18.54,573091.0,,0.0,False,False,False,11,11,1
2026-01-05,18.8,19.02,18.02,18.15,1237494.0,,0.0,False,False,False,12,12,1
2026-01-06,18.27,19.35,18.02,19.14,2382208.0,,0.0,False,False,False,13,13,1
2026-01-07,19.6,20.05,18.95,19.0,1390007.0,,0.0,False,False,False,14,14,1
2026-01-08,19.01,19.34,18.8,19.0,883050.0,,0.0,False,False,False,15,15,1
2026-01-11,19.02,19.22,18.92,18.93,513187.0,,0.0,False,False,False,16,1,2
2026-01-12,19.16,19.35,18.8,18.85,1306145.0,,0.0,False,False,False,17,2,2
2026-01-13,18.91,19.2,18.67,18.79,909173.0,,0.0,False,False,False,18,3,2
2026-01-14,18.81,19.06,18.5,18.78,1231474.0,,0.0,False,False,False,19,4,2
2026-01-15,18.78,18.82,18.02,18.02,1206003.0,0.9787950583958149,-0.03169958946791022,False,False,False,20,5,2
2026-01-18,18.12,18.61,18.12,18.26,916374.0,0.7400165192136802,-0.39203738614097017,False,False,False,21,6,2
2026-01-19,18.32,18.36,17.9,17.9,704191.0,0.6544870905372058,-0.7099958236636275,False,False,False,22,7,2
2026-01-20,17.9,18.3,17.84,17.88,1273791.0,1.2402583821728685,0.5505057949769162,False,False,False,23,8,2
2026-01-21,17.87,17.95,17.67,17.73,1025737.0,1.0154910004527322,0.03546969976598247,False,False,False,24,9,2
2026-01-22,17.81,18.0,17.76,17.94,783335.0,0.7637489261022323,-0.5682397766817131,False,False,False,25,10,2
2026-01-25,18.0,18.17,17.93,18.07,536804.0,0.5369511246081426,-1.0519341929567123,False,False,False,26,11,2
2026-01-26,18.18,18.57,18.01,18.1,1582916.0,1.5256240126108238,1.1944324979133674,True,True,False,27,12,2
2026-01-27,18.1,18.39,18.1,18.3,759007.0,0.746465594228094,-0.5610562500238137,False,False,False,28,13,2
2026-01-28,18.4,18.41,17.9,18.0,846337.0,0.8273143137887609,-0.3872962270977927,False,False,False,29,14,2
2026-01-29,17.96,18.0,17.28,17.29,981678.0,0.9330652092894962,-0.16294057199926412,False,False,False,30,15,2
2026-02-01,17.29,17.35,16.76,16.92,692935.0,0.6548908823927743,-0.8571959638483344,False,False,False,31,1,3
2026-02-02,16.97,17.3,16.67,16.92,656144.0,0.6376367216805658,-0.8613890403552747,False,False,False,32,2,3
2026-02-03,17.04,17.13,16.79,16.89,543692.0,0.5801862983526821,-1.279644496703732,False,False,False,33,3,3
2026-02-04,16.89,16.93,16.62,16.76,788137.0,0.8689440141211933,-0.41029518002167953,False,False,False,34,4,3
2026-02-05,16.72,17.49,16.18,17.17,3908695.0,3.6934141966587064,3.9005291816588357,True,True,True,35,5,3
2026-02-08,17.3,17.56,16.76,16.78,1586378.0,1.4266665335668336,0.6516563057844332,True,False,False,36,6,3
2026-02-09,16.98,18.45,16.62,18.36,5286587.0,4.032578487339217,3.355694565605222,True,True,True,37,7,3
2026-02-10,18.33,18.48,17.64,17.97,4106940.0,2.7922074721365817,1.9760262256269774,True,True,True,38,8,3
2026-02-11,17.96,18.23,17.51,17.57,1739276.0,1.1624250621312504,0.18217066510049382,False,False,False,39,9,3
2026-02-12,17.55,18.19,17.5,17.98,1862501.0,1.2180591145843127,0.24982867269203685,False,False,False,40,10,3
2026-02-15,17.97,18.24,17.9,17.94,1294781.0,0.8364255628788009,-0.1906500722294982,False,False,False,41,11,3
2026-02-16,17.95,18.1,17.7,17.85,937337.0,0.6009917350708851,-0.4709639616453824,False,False,False,42,12,3
2026-02-17,17.85,18.0,17.41,17.86,1106179.0,0.7130796976773479,-0.3362224140296363,False,False,False,43,13,3
