date,open,high,low,close,volume,relative_volume,volume_zscore,high_liquidity_L1,high_liquidity_L2,high_liquidity_L3,session_number,day_in_cycle,cycle_number
2025-12-21,22.5,22.72,22.18,22.27,488529.0,,0.0,False,False,False,1,1,1
2025-12-22,22.33,22.44,22.18,22.21,300590.0,,0.0,False,False,False,2,2,1
2025-12-23,22.39,22.6,22.3,22.6,374302.0,,0.0,False,False,False,3,3,1
2025-12-24,22.78,22.78,21.9,22.11,510436.0,,0.0,False,False,False,4,4,1
2025-12-25,22.2,22.2,21.87,21.92,199702.0,,0.0,False,False,False,5,5,1
2025-12-28,21.92,22.0,20.9,20.96,736467.0,,0.0,False,False,False,6,6,1
2025-12-29,20.86,21.48,20.77,21.39,297926.0,,0.0,False,False,False,7,7,1
2025-12-30,21.45,21.45,20.54,20.76,409513.0,,0.0,False,False,False,8,8,1
2025-12-31,20.9,21.29,20.9,21.27,308602.0,,0.0,False,False,False,9,9,1
2026-01-01,21.27,21.89,21.2,21.73,239410.0,,0.0,False,False,False,10,10,1
2026-01-04,21.73,21.73,21.2,21.47,255254.0,,0.0,False,False,False,11,11,1
2026-01-05,21.47,21.8,21.0,21.19,333809.0,,0.0,False,False,False,12,12,1
2026-01-06,21.13,21.45,21.0,21.19,262382.0,,0.0,False,False,False,13,13,1
2026-01-07,22.67,22.67,21.53,21.73,456444.0,,0.0,False,False,False,14,14,1
2026-01-08,21.73,22.41,21.5,22.06,741267.0,,0.0,False,False,False,15,15,1
2026-01-11,22.1,22.41,21.9,21.97,424983.0,,0.0,False,False,False,16,1,2
2026-01-12,22.05,22.38,21.95,22.36,417349.0,,0.0,False,False,False,17,2,2
2026-01-13,22.4,22.63,22.22,22.49,343305.0,,0.0,False,False,False,18,3,2
2026-01-14,22.47,23.02,22.29,22.33,752872.0,,0.0,False,False,False,19,4,2
2026-01-15,22.4,22.66,22.03,22.23,471043.0,1.1317456303530016,0.33115824484500733,False,False,False,20,5,2
2026-01-18,22.65,23.39,22.5,23.38,632863.0,1.4946249751579939,1.2181993440690493,True,False,False,21,6,2
2026-01-19,23.5,23.65,23.13,23.55,676727.0,1.5302505829508801,1.315637395683795,True,True,False,22,7,2
2026-01-20,23.55,23.63,22.83,22.9,401300.0,0.9046791049335332,-0.237815378477626,False,False,False,23,8,2
2026-01-21,22.8,23.25,22.65,23.0,511529.0,1.1530341167171791,0.38180388869635096,False,False,False,24,9,2
2026-01-22,23.0,23.28,23.0,23.18,254921.0,0.5710617625559954,-1.0990319781615288,False,False,False,25,10,2
2026-01-25,23.18,23.48,23.07,23.47,264091.0,0.6246542228277389,-0.9641863874542738,False,False,False,26,11,2
2026-01-26,23.62,23.71,23.14,23.2,397876.0,0.9301014313532519,-0.18447074233349484,False,False,False,27,12,2
2026-01-27,23.2,23.82,23.19,23.71,540274.0,1.2439679444679617,0.6463202082139056,False,False,False,28,13,2
2026-01-28,23.75,23.85,23.26,23.49,380312.0,0.8684894321324785,-0.3558843166826734,False,False,False,29,14,2
2026-01-29,23.53,23.53,22.87,22.87,360598.0,0.8122309230821384,-0.5338082969241618,False,False,False,30,15,2
2026-02-01,22.9,23.12,22.21,22.56,287171.0,0.6445230877928196,-1.0265630239581147,False,False,False,31,1,3
2026-02-02,22.56,23.0,22.22,23.0,230997.0,0.5244982462004036,-1.310344000317123,False,False,False,32,2,3
2026-02-03,23.1,23.44,22.91,23.07,374894.0,0.8404926186124677,-0.45861446031372594,False,False,False,33,3,3
2026-02-04,23.05,23.05,22.72,22.75,217277.0,0.5005431571813143,-1.3277041383986574,False,False,False,34,4,3
2026-02-05,22.86,22.86,22.4,22.4,317699.0,0.7694257297791097,-0.642762639208709,False,False,False,35,5,3
2026-02-08,22.7,22.9,22.24,22.5,436210.0,1.055009681583997,0.15348480001844295,False,False,False,36,6,3
2026-02-09,22.6,22.64,22.3,22.37,98732.0,0.24836080285348783,-1.821653152031614,False,False,False,37,7,3
2026-02-10,22.37,22.68,22.26,22.52,149274.0,0.3848924666028935,-1.3797315813812174,False,False,False,38,8,3
2026-02-11,22.6,22.65,22.13,22.2,209935.0,0.5820434191886769,-0.977752888632866,False,False,False,39,9,3
2026-02-12,22.24,22.65,22.18,22.48,140512.0,0.4082756953459965,-1.2779301570832406,False,False,False,40,10,3
2026-02-15,22.49,23.17,22.48,23.1,413826.0,1.241945903119,0.5545111530679532,False,False,False,41,11,3
2026-02-16,23.11,23.26,22.8,22.87,321658.0,1.019665923082995,0.05133942672863773,False,False,False,42,12,3
2026-02-17,22.86,22.86,22.05,22.1,346254.0,1.1072970431912812,0.2810119663918519,False,False,False,43,13,3
2026-02-18,22.05,23.03,21.8,23.0,435459.0,1.4097154890684156,1.1120250220359122,True,False,False,44,14,3
2026-02-19,22.88,22.88,22.2,22.3,412841.0,1.303182346915745,0.8327484256748946,True,False,False,45,15,3
2026-02-23,22.21,22.6,21.3,21.36,263012.0,0.8303704719840892,-0.46573487016674076,False,False,False,46,1,4
2026-02-24,21.3,21.4,20.96,21.16,197818.0,0.6449094201510639,-0.9339384290837561,False,False,False,47,2,4
2026-02-25,21.29,21.39,20.81,20.81,248581.0,0.8508589677326607,-0.4215263582212998,False,False,False,48,3,4
2026-02-26,20.84,21.02,20.71,20.87,161593.0,0.5746202088386888,-1.1381422335921172,False,False,False,49,4,4
2026-03-01,19.6,20.74,19.5,19.75,384047.0,1.3599903679138212,0.9575674869324409,True,False,False,50,5,4
2026-03-02,19.75,20.2,18.93,19.08,649275.0,2.1606870270923246,2.5990313813822765,True,True,True,51,6,4
2026-03-03,18.98,19.12,18.21,19.09,570752.0,1.7977434658199216,1.7355855650052725,True,True,False,52,7,4
2026-03-04,19.12,19.98,19.12,19.94,354578.0,1.1204276975156782,0.26179504423873184,False,False,False,53,8,4
2026-03-05,20.2,20.25,19.85,19.95,406565.0,1.2473957298637244,0.5563236043087577,False,False,False,54,9,4
2026-03-08,19.98,20.61,19.98,20.42,467841.0,1.4030818009276982,0.9060440924702927,True,False,False,55,10,4
2026-03-09,20.49,20.5,19.6,19.61,276457.0,0.8494594416047909,-0.33372435313735954,False,False,False,56,11,4
2026-03-10,19.62,20.27,19.6,20.2,780612.0,2.1711137286205187,2.492983901351292,True,True,True,57,12,4
2026-03-11,20.28,20.28,19.71,19.92,550140.0,1.449308960930778,1.0249419039611205,True,False,False,58,13,4
2026-03-12,19.9,19.94,19.5,19.66,283777.0,0.7403910301583777,-0.609593022871646,False,False,False,59,14,4
2026-03-15,19.6,20.14,19.1,20.14,227073.0,0.5858316373541874,-1.0192719933770569,False,False,False,60,15,4
2026-03-16,20.1,20.16,19.8,20.14,412784.0,1.0650955210713502,0.16018822831511229,False,False,False,61,1,5
2026-03-24,20.2,21.86,20.2,21.6,804509.0,1.954122240941427,2.158716777467224,True,True,False,62,2,5
2026-03-25,21.8,23.29,21.66,22.4,1209955.0,2.6599231077762884,2.974007976731472,True,True,True,63,3,5
2026-03-26,22.7,22.71,22.15,22.45,410432.0,0.9047684235749631,-0.17004390455361398,False,False,False,64,4,5
2026-03-29,22.9,23.08,22.5,22.99,719556.0,1.5343397207292568,0.9614604550345587,True,True,False,65,5,5
2026-03-30,22.99,23.3,22.36,23.2,716441.0,1.4572492475682883,0.8596813961672461,True,False,False,66,6,5
2026-03-31,23.24,23.24,22.8,23.15,346630.0,0.6945380889913618,-0.5984923166428676,False,False,False,67,7,5
2026-04-01,25.46,25.46,25.46,25.46,451098.0,0.8858855187711451,-0.23413314671995789,False,False,False,68,8,5
2026-04-02,28.0,28.0,26.94,28.0,3485158.0,5.160261421650498,4.004628995216538,True,True,True,69,9,5
2026-04-05,28.2,29.2,27.52,28.02,1873259.0,2.4981962929385637,1.5045815202720065,True,True,True,70,10,5
2026-04-06,28.0,29.16,28.0,28.74,1223021.0,1.570932417798166,0.5898328729631571,True,True,False,71,11,5
2026-04-07,28.52,28.7,27.76,27.9,689307.0,0.8787029390230587,-0.12647734047834955,False,False,False,72,12,5
2026-04-08,28.9,29.12,28.36,28.86,703981.0,0.8778586355064993,-0.1313249434237767,False,False,False,73,13,5
2026-04-09,28.64,29.88,28.56,29.5,1428237.0,1.674342982185274,0.7646136354124509,True,True,False,74,14,5
