date,open,high,low,close,volume
2025-08-18,44.1,46.0,44.1,46.0,1457.0
2025-08-20,44.26,44.26,44.26,44.26,328.0
2025-08-24,44.26,44.26,44.26,44.26,11.0
2025-08-25,44.26,44.26,44.26,44.26,2.0
2025-08-26,44.0,44.0,44.0,44.0,383.0
2025-08-27,41.0,41.0,41.0,41.0,267.0
2025-08-28,41.54,43.38,41.08,43.38,3077.0
2025-08-31,41.08,46.2,41.08,43.92,14352.0
2025-09-01,47.0,47.0,41.14,43.0,12905.0
2025-09-02,43.0,44.86,41.4,42.0,19969.0
2025-09-03,43.0,44.86,41.4,42.0,60.0
2025-09-04,43.64,43.82,43.64,43.82,774.0
2025-09-07,42.04,47.0,42.04,47.0,2214.0
2025-09-08,43.86,43.86,43.34,43.34,1508.0
2025-09-09,41.92,43.86,39.04,43.86,3031.0
2025-09-11,41.04,41.04,39.64,40.62,1358.0
2025-09-14,44.0,44.0,40.92,40.92,1111.0
2025-09-15,42.02,42.9,42.02,42.84,2940.0
2025-09-16,41.0,41.86,41.0,41.86,923.0
2025-09-17,42.14,42.34,41.16,42.34,998.0
2025-09-18,42.7,42.7,41.46,42.0,889.0
2025-09-21,42.42,42.66,40.0,41.98,3566.0
2025-09-22,39.98,39.98,38.0,38.0,3305.0
2025-09-24,36.72,37.6,36.06,37.6,1261.0
2025-09-25,36.96,36.96,35.0,36.18,2875.0
2025-09-28,36.18,36.18,36.18,36.18,475.0
2025-09-29,35.14,37.34,35.14,37.34,3804.0
2025-09-30,36.88,36.88,36.0,36.0,3714.0
2025-10-01,37.0,37.0,37.0,37.0,351.0
2025-10-02,37.0,37.0,37.0,37.0,141.0
2025-10-05,36.84,37.6,36.84,37.6,573.0
2025-10-06,36.0,36.42,36.0,36.12,1468.0
2025-10-07,36.02,36.02,36.02,36.02,539.0
2025-10-08,36.08,36.08,36.08,36.08,230.0
2025-10-09,36.06,38.68,35.9,35.9,1730.0
2025-10-12,34.96,38.98,34.52,36.1,5643.0
2025-10-13,37.6,37.96,37.6,37.96,1065.0
2025-10-14,36.4,36.4,36.4,36.4,79.0
2025-10-15,36.5,36.5,36.5,36.5,515.0
2025-10-16,36.5,36.5,36.5,36.5,4.0
2025-10-20,36.5,36.5,36.5,36.5,77.0
2025-10-21,37.6,37.6,36.54,36.54,573.0
2025-10-22,36.78,36.78,36.78,36.78,710.0
2025-10-26,36.82,36.82,36.8,36.8,1400.0
2025-10-29,36.82,36.82,36.8,36.8,27.0
2025-10-30,37.1,37.1,37.1,37.1,101.0
2025-11-02,35.34,37.04,35.34,37.04,3705.0
2025-11-03,36.34,37.02,36.34,37.0,4632.0
2025-11-04,37.0,39.0,36.04,38.04,5244.0
2025-11-05,36.9,38.58,36.88,38.32,6664.0
2025-11-06,37.98,37.98,37.98,37.98,137.0
2025-11-10,37.48,37.48,37.48,37.48,1195.0
2025-11-12,36.0,37.54,36.0,37.54,1797.0
2025-11-13,36.0,36.0,36.0,36.0,502.0
2025-11-16,35.04,37.0,35.04,37.0,875.0
2025-11-17,35.58,35.58,35.58,35.58,598.0
2025-11-18,35.1,35.1,35.02,35.02,1018.0
2025-11-19,34.86,36.0,34.86,36.0,1626.0
2025-11-20,34.96,37.44,34.96,37.44,6273.0
2025-11-26,34.96,37.44,34.96,37.44,27.0
2025-12-01,34.96,37.44,34.96,37.44,13.0
2025-12-03,37.12,39.98,37.12,39.98,5740.0
2025-12-04,39.2,41.4,37.1,41.4,8795.0
2025-12-07,38.22,38.52,38.22,38.42,2718.0
2025-12-08,37.98,39.4,37.66,38.0,13853.0
2025-12-09,38.8,38.8,38.8,38.8,1216.0
2025-12-10,37.36,38.66,37.36,38.66,6463.0
2025-12-11,38.5,40.0,38.5,39.08,6649.0
2025-12-14,37.5,39.46,37.5,38.66,2912.0
2025-12-15,37.5,39.46,37.5,38.66,8.0
2025-12-16,39.0,39.7,39.0,39.0,3503.0
2025-12-17,40.16,40.26,39.0,39.5,4890.0
2025-12-18,40.18,41.02,38.8,40.08,9209.0
2025-12-21,39.96,39.96,39.96,39.96,528.0
2025-12-22,39.96,39.96,39.96,39.96,2.0
2025-12-23,38.52,38.52,38.52,38.52,520.0
2025-12-24,38.52,38.52,38.52,38.52,1004.0
2025-12-25,38.52,39.38,37.24,39.38,743.0
2025-12-28,38.84,40.0,38.84,40.0,1885.0
2025-12-29,38.52,39.98,38.24,38.52,3009.0
2025-12-31,37.36,40.66,37.36,38.0,17033.0
2026-01-01,37.36,40.66,37.36,38.0,1.0
2026-01-04,38.7,40.92,38.7,40.62,5466.0
2026-01-06,38.7,40.92,38.7,40.62,3.0
2026-01-07,38.7,40.92,38.7,40.62,1.0
2026-01-08,38.7,40.92,38.7,40.62,51.0
2026-01-13,133.3,138.2,40.62,40.62,2.0
2026-01-21,38.22,38.22,38.12,38.12,796.0
