date,open,high,low,close,volume
2025-05-14,5.312,5.512,5.312,5.512,8937.5
2025-05-15,5.32,5.512,5.32,5.512,2112.5
2025-05-18,5.512,5.512,5.36,5.36,143200.0
2025-05-19,5.416,5.512,5.208,5.36,6787.5
2025-05-20,5.352,5.352,5.264,5.264,4362.5
2025-05-21,5.216,5.216,5.216,5.216,2875.0
2025-05-22,5.2,5.2,5.0,5.2,45937.5
2025-05-25,4.96,4.96,4.768,4.792,171812.5
2025-05-26,4.792,4.92,4.72,4.8,31087.5
2025-05-27,4.72,4.784,4.592,4.784,125862.5
2025-05-28,4.784,4.88,4.784,4.8,37437.5
2025-05-29,4.8,4.952,4.8,4.952,14287.5
2025-06-01,4.96,4.96,4.96,4.96,2500.0
2025-06-03,5.12,5.44,5.12,5.44,11991.25
2025-06-04,5.36,5.6,5.36,5.6,3910.0
2025-06-11,5.6,5.672,5.52,5.672,34196.25
2025-06-12,5.6,5.672,5.52,5.672,1.25
2025-06-15,5.6,5.672,5.576,5.576,2635.0
2025-06-16,5.6,5.672,5.576,5.576,8.75
2025-06-18,5.568,5.568,5.48,5.48,4763.75
2025-06-19,5.48,5.48,5.48,5.48,1387.5
2025-06-23,5.48,5.48,5.48,5.48,62.5
2025-06-25,5.664,5.84,5.664,5.832,11716.25
2025-06-26,5.76,5.76,5.76,5.76,1230.0
2025-06-29,5.776,5.784,5.776,5.776,7948.75
2025-06-30,5.68,5.68,5.6,5.6,4288.75
2025-07-01,5.68,5.832,5.68,5.832,2711.25
2025-07-02,5.44,5.832,5.28,5.832,5207.5
2025-07-03,5.832,5.832,5.832,5.832,3752.5
2025-07-08,5.832,5.832,5.832,5.832,4181.25
2025-07-09,5.832,5.832,5.832,5.832,165.0
2025-07-10,5.76,5.76,5.76,5.76,4375.0
2025-07-15,5.76,5.88,5.76,5.88,7997.5
2025-07-16,5.88,5.88,5.88,5.88,24250.0
2025-07-22,5.84,5.84,5.8,5.8,1875.0
2025-07-23,5.84,5.84,5.8,5.8,31.25
2025-07-24,5.84,5.84,5.8,5.8,11.25
2025-07-28,5.84,5.84,5.8,5.8,175.0
2025-07-29,5.8,5.8,5.8,5.8,13500.0
2025-08-04,5.984,5.984,5.92,5.92,3125.0
2025-08-07,5.904,5.904,5.904,5.904,1500.0
2025-08-14,5.976,5.976,5.976,5.976,2867.5
2025-08-17,5.976,5.976,5.976,5.976,31.25
2025-08-25,5.976,5.976,5.976,5.976,16.25
2025-08-26,5.976,5.976,5.976,5.976,11.25
2025-08-27,5.976,5.976,5.976,5.976,6.25
2025-09-02,5.976,5.976,5.976,5.976,3.75
2025-09-07,5.808,5.808,5.808,5.808,446.25
2025-09-08,5.808,5.808,5.808,5.808,6.25
2025-09-09,5.808,5.808,5.808,5.808,1506.25
2025-09-10,5.76,5.76,5.76,5.76,62712.5
2025-09-11,5.808,5.808,5.808,5.808,1898.75
2025-09-14,5.808,5.808,5.808,5.808,1351.25
2025-09-16,5.824,5.824,5.824,5.824,3730.0
2025-09-17,5.824,5.824,5.8,5.8,7816.25
2025-09-21,5.976,5.976,5.976,5.976,1250.0
2025-09-22,5.88,5.984,5.8,5.984,26325.0
2025-09-24,5.92,5.92,5.92,5.92,1376.25
2025-09-25,5.96,5.96,5.96,5.96,3847.5
2025-09-28,5.968,5.984,5.968,5.984,38755.0
2025-09-29,5.984,5.984,5.96,5.96,30817.5
2025-09-30,5.984,6.0,5.8,6.0,34837.5
2025-10-01,5.984,6.0,5.8,6.0,177.5
2025-10-02,5.76,5.76,5.736,5.736,4652.5
2025-10-05,5.76,5.76,5.736,5.736,112.5
2025-10-08,5.76,5.76,5.736,5.736,162.5
2025-10-19,5.76,5.76,5.736,5.736,186.25
2025-10-20,5.776,5.776,5.736,5.736,6466.25
2025-10-29,5.776,5.776,5.736,5.736,7.5
2025-11-04,5.776,5.776,5.736,5.736,60.0
2025-11-09,5.776,5.776,5.736,5.736,100.0
2025-11-12,5.776,5.776,5.736,5.736,15.0
2025-11-17,5.776,5.776,5.736,5.736,1.25
2025-11-23,5.776,5.776,5.736,5.736,250.0
2025-11-24,5.776,5.776,5.736,5.736,1.25
2025-11-25,5.776,5.776,5.736,5.736,487.5
2025-11-27,5.84,5.88,5.84,5.88,2125.0
2025-11-30,5.84,5.88,5.84,5.88,166.25
2025-12-02,5.84,5.88,5.84,5.88,11.25
2025-12-03,5.99,6.1,5.76,6.1,116019.0
2025-12-04,6.2,6.46,5.99,6.46,29221.0
2025-12-07,6.39,6.39,5.9,6.0,81067.0
2025-12-08,6.39,6.39,5.9,6.0,82.0
2025-12-09,6.0,6.0,5.88,5.88,5438.0
2025-12-10,5.88,5.92,5.72,5.88,9414.0
2025-12-11,6.09,6.09,6.0,6.0,6151.0
2025-12-16,6.0,6.05,6.0,6.05,1986.0
2025-12-17,5.88,5.9,5.8,5.9,11949.0
2025-12-18,5.88,5.9,5.8,5.9,201.0
2025-12-24,5.88,5.88,5.88,5.88,999.0
2025-12-25,5.88,5.88,5.88,5.88,246.0
2025-12-28,5.88,5.88,5.88,5.88,1.0
2025-12-29,5.82,5.82,5.82,5.82,599.0
2025-12-31,5.81,5.81,5.8,5.8,1854.0
2026-01-01,5.88,5.88,5.88,5.88,659.0
2026-01-04,5.88,5.88,5.88,5.88,342.0
2026-01-11,5.88,5.88,5.88,5.88,113.0
2026-01-12,5.88,5.88,5.88,5.88,113.0
2026-01-14,7.35,7.35,5.88,5.88,202.0
2026-01-15,5.8,5.8,5.8,5.8,2228.0
2026-01-19,5.8,5.8,5.8,5.8,138.0
2026-01-22,5.8,5.8,5.8,5.8,208.0
2026-01-26,5.8,5.8,5.8,5.8,30.0
2026-01-27,5.98,6.0,5.98,6.0,4801.0
2026-01-28,5.98,6.0,5.98,6.0,70.0
2026-02-01,6.0,6.0,5.97,5.97,1263.0
2026-02-02,5.9,5.9,5.8,5.8,3003.0
2026-02-03,5.88,5.88,5.88,5.88,1001.0
2026-02-08,5.8,6.0,5.7,6.0,5656.0
2026-02-09,6.0,6.0,5.97,5.97,1194.0
2026-02-11,6.0,6.0,5.97,5.97,17.0
2026-02-15,6.0,6.0,5.97,5.97,1.0
2026-02-17,5.88,5.88,5.88,5.88,1434.0
2026-02-18,5.85,5.85,5.85,5.85,1340.0
2026-02-19,5.82,5.88,5.82,5.88,2305.0
2026-02-23,5.8,5.8,5.8,5.8,1346.0
2026-02-24,5.78,5.78,5.74,5.74,2700.0
2026-02-25,5.85,5.85,5.8,5.85,4581.0
2026-03-01,5.7,5.99,5.67,5.99,5820.0
2026-03-02,5.88,5.88,5.8,5.8,4455.0
2026-03-03,5.7,5.85,5.7,5.8,3600.0
2026-03-05,5.9,5.9,5.8,5.8,2622.0
2026-03-10,5.7,5.9,5.7,5.85,3987.0
2026-03-12,5.98,5.99,5.98,5.99,2025.0
2026-03-16,6.3,6.3,6.0,6.0,15846.0
2026-03-29,6.3,6.3,6.0,6.0,5.0
2026-04-02,6.0,6.0,6.0,6.0,609.0
2026-04-05,5.9,5.9,5.9,5.9,1995.0
2026-04-07,6.01,6.5,6.01,6.5,21950.0
2026-04-08,6.5,6.5,6.35,6.35,8576.0
2026-04-09,6.5,6.5,6.4,6.4,9852.0
2026-04-14,6.5,6.5,6.4,6.4,197.0
2026-04-15,6.35,6.35,6.35,6.35,800.0
2026-04-19,6.35,6.35,6.35,6.35,2074.0
2026-04-21,6.35,6.6,6.35,6.6,10003.0
2026-04-22,6.5,6.6,6.5,6.6,19767.0
2026-04-23,6.48,6.7,6.48,6.7,13629.0
2026-04-26,6.7,6.7,6.5,6.5,4498.0
2026-04-27,6.7,6.7,6.5,6.5,5.0
2026-04-28,6.5,6.5,6.5,6.5,1111.0
2026-05-03,6.5,6.5,6.5,6.5,794.0
2026-05-04,6.9,6.9,6.9,6.9,3000.0
2026-05-06,7.0,7.0,7.0,7.0,947.0
2026-05-07,6.5,7.0,6.5,6.5,2999.0
