date,open,high,low,close,volume
2025-12-21,88.0,92.4,88.0,89.45,167964.0
2025-12-22,89.45,92.8,89.1,92.6,159696.0
2025-12-23,92.6,93.8,91.85,92.5,92747.0
2025-12-24,92.5,92.9,91.35,91.35,53140.0
2025-12-25,91.35,92.8,91.35,91.65,31260.0
2025-12-28,91.65,92.1,88.8,88.85,34530.0
2025-12-29,89.0,91.5,89.0,90.9,39367.0
2025-12-30,90.9,92.3,90.0,91.3,83624.0
2025-12-31,91.8,95.45,91.8,94.8,114190.0
2026-01-01,95.75,95.75,93.0,93.1,64908.0
2026-01-04,93.1,93.1,90.1,90.5,49440.0
2026-01-05,90.85,91.05,89.3,89.7,41875.0
2026-01-06,89.3,89.7,86.3,88.1,85820.0
2026-01-07,88.5,91.6,88.5,89.8,157519.0
2026-01-08,89.85,89.85,87.9,89.25,23490.0
2026-01-11,89.25,91.0,89.25,91.0,21590.0
2026-01-12,91.0,91.4,90.35,91.4,29223.0
2026-01-13,91.4,92.25,90.4,91.45,65245.0
2026-01-14,91.15,91.35,89.6,89.6,50780.0
2026-01-15,89.6,90.0,87.2,87.2,47568.0
2026-01-18,87.2,88.45,86.5,87.0,79451.0
2026-01-19,88.0,88.0,86.3,86.85,64554.0
2026-01-20,87.0,88.6,86.25,88.1,133608.0
2026-01-21,88.8,89.0,86.7,87.5,64821.0
2026-01-22,87.5,88.9,87.3,88.55,67476.0
2026-01-25,88.6,89.2,87.75,88.15,30262.0
2026-01-26,88.15,91.15,87.7,90.55,182110.0
2026-01-27,90.0,90.5,88.8,89.9,87525.0
2026-01-28,89.9,89.95,89.15,89.9,36566.0
2026-01-29,89.9,89.9,88.7,89.0,82222.0
2026-02-01,89.0,89.6,87.95,88.3,40114.0
2026-02-02,88.3,91.0,87.45,90.75,94941.0
2026-02-03,90.8,92.15,90.3,91.05,107667.0
2026-02-04,90.85,92.0,90.5,90.8,34643.0
2026-02-05,90.1,90.75,89.4,89.4,44855.0
2026-02-08,89.0,89.95,89.0,89.5,28335.0
2026-02-09,89.5,89.95,88.6,89.15,33951.0
2026-02-10,88.95,89.85,88.85,89.2,42173.0
2026-02-11,89.6,90.0,88.25,89.2,60436.0
2026-02-12,89.15,89.15,87.1,87.45,66780.0
2026-02-15,87.45,90.0,87.45,88.3,55764.0
2026-02-16,88.0,88.65,87.55,88.4,59878.0
2026-02-17,87.7,88.3,87.5,87.75,25048.0
2026-02-18,87.0,87.7,86.9,87.4,64119.0
2026-02-19,87.3,87.3,82.0,82.45,55923.0
2026-02-23,82.3,82.95,80.15,82.4,109321.0
2026-02-24,82.4,82.4,80.3,81.3,32159.0
2026-02-25,80.05,80.8,77.9,77.9,59457.0
2026-02-26,77.9,78.7,77.15,78.7,53650.0
2026-03-01,77.55,78.05,73.65,73.85,70262.0
2026-03-02,74.0,75.45,73.2,74.65,57876.0
2026-03-03,74.95,82.1,74.55,82.0,472737.0
2026-03-04,84.0,84.15,80.45,80.45,248111.0
2026-03-05,81.0,81.25,78.5,78.8,130737.0
2026-03-08,79.85,81.25,79.1,79.6,83978.0
2026-03-09,79.9,80.2,77.4,77.7,122583.0
2026-03-10,77.6,78.5,76.25,77.7,51880.0
2026-03-11,77.45,77.7,76.2,77.25,68477.0
2026-03-12,77.65,77.65,76.05,76.3,49931.0
2026-03-15,76.3,76.35,72.1,73.2,188595.0
2026-03-16,73.95,78.7,73.35,78.0,414225.0
2026-03-24,78.0,79.2,75.65,76.0,137652.0
2026-03-25,76.0,79.5,75.75,78.9,169432.0
2026-03-26,79.4,81.75,78.6,80.8,266882.0
2026-03-29,82.0,85.7,81.6,84.3,354749.0
2026-03-30,84.3,84.55,81.85,82.55,214228.0
2026-03-31,82.8,83.8,82.3,83.8,78152.0
2026-04-01,82.0,84.3,82.0,83.0,85158.0
2026-04-02,83.5,86.0,82.95,85.2,197423.0
2026-04-05,85.95,89.25,85.95,88.4,214715.0
2026-04-06,88.4,88.4,86.0,87.1,91055.0
2026-04-07,87.1,87.35,85.2,85.4,71755.0
2026-04-08,85.6,87.4,85.6,86.05,59069.0
2026-04-09,86.5,88.2,85.2,87.95,130241.0
2026-04-12,87.95,89.75,87.6,87.85,64561.0
2026-04-13,88.95,88.95,87.0,87.0,85115.0
2026-04-14,87.0,87.4,85.25,86.2,97503.0
2026-04-15,84.8,85.85,84.4,84.5,197618.0
2026-04-16,84.8,84.9,84.0,84.35,82096.0
2026-04-19,84.35,84.35,82.95,83.05,61083.0
2026-04-20,83.15,83.4,81.2,81.2,51270.0
2026-04-21,82.95,83.4,81.65,82.3,55924.0
2026-04-22,81.85,82.05,79.95,80.5,31890.0
2026-04-23,80.45,80.55,79.5,80.5,65474.0
2026-04-26,81.4,81.4,79.6,80.65,51770.0
2026-04-27,81.4,82.7,80.6,81.3,103533.0
2026-04-28,81.65,81.65,80.6,80.9,30070.0
2026-04-29,81.45,83.7,80.9,81.5,136111.0
2026-04-30,81.75,82.55,81.05,81.95,54488.0
2026-05-03,81.95,83.4,81.95,81.95,55846.0
2026-05-04,81.6,83.0,81.2,82.35,59287.0
