date,open,high,low,close,volume
2025-12-21,108.7,109.4,108.0,109.0,53490.0
2025-12-22,109.0,109.4,107.7,108.8,57758.0
2025-12-23,108.1,109.0,107.7,108.7,54428.0
2025-12-24,108.7,108.8,105.8,106.1,76376.0
2025-12-25,106.0,106.4,100.3,100.8,313273.0
2025-12-28,100.6,100.6,93.75,94.0,345542.0
2025-12-29,94.5,98.0,93.0,96.15,280460.0
2025-12-30,96.0,98.0,94.0,97.0,228560.0
2025-12-31,97.95,99.55,97.6,99.5,66049.0
2026-01-01,99.5,102.2,99.5,102.0,50028.0
2026-01-04,103.0,103.4,100.0,100.8,53804.0
2026-01-05,100.8,102.0,98.15,99.65,70972.0
2026-01-06,99.55,99.9,97.0,97.9,79199.0
2026-01-07,101.0,101.5,98.05,99.95,75469.0
2026-01-08,99.7,99.95,97.25,97.25,58679.0
2026-01-11,97.25,98.7,97.25,98.15,27861.0
2026-01-12,98.5,99.55,97.85,98.95,125395.0
2026-01-13,99.0,99.8,98.0,98.8,89481.0
2026-01-14,99.2,100.5,97.35,98.45,123757.0
2026-01-15,98.45,98.45,95.65,95.65,57048.0
2026-01-18,95.7,98.3,95.7,98.3,46243.0
2026-01-19,98.2,98.7,97.3,97.55,75298.0
2026-01-20,97.9,97.9,95.0,95.0,74916.0
2026-01-21,95.05,96.5,94.6,95.3,54943.0
2026-01-22,96.9,100.5,96.3,99.2,122118.0
2026-01-25,99.6,101.9,99.1,101.1,129935.0
2026-01-26,102.0,102.8,99.75,102.8,87559.0
2026-01-27,103.0,103.5,102.0,102.6,89750.0
2026-01-28,103.0,104.5,102.2,103.9,86421.0
2026-01-29,104.0,104.0,101.0,101.4,101541.0
2026-02-01,101.9,101.9,98.6,99.4,38263.0
2026-02-02,99.4,101.6,97.8,101.6,49891.0
2026-02-03,101.6,103.1,100.1,100.1,42272.0
2026-02-04,101.0,101.6,99.6,99.75,34260.0
2026-02-05,99.75,99.75,97.0,97.0,46046.0
2026-02-08,97.4,99.4,97.4,97.5,33706.0
2026-02-09,97.85,98.15,96.0,96.0,47643.0
2026-02-10,96.3,97.6,95.9,97.6,120302.0
2026-02-11,97.55,97.8,96.0,97.1,59531.0
2026-02-12,97.2,101.0,96.4,99.4,157441.0
2026-02-15,99.4,100.1,98.0,99.15,60200.0
2026-02-16,99.5,99.85,97.2,98.5,90955.0
2026-02-17,98.1,98.1,96.4,97.0,60475.0
2026-02-18,97.0,101.0,95.5,97.0,284323.0
2026-02-19,97.25,97.25,90.05,91.75,260135.0
2026-02-23,91.0,92.05,86.85,87.7,235719.0
2026-02-24,86.9,86.9,85.35,86.75,84127.0
2026-02-25,86.1,86.25,83.0,83.65,201457.0
2026-02-26,84.0,85.0,80.9,82.15,230636.0
2026-03-01,76.0,81.8,75.7,77.75,303048.0
2026-03-02,78.0,79.7,76.2,77.3,318502.0
2026-03-03,77.35,78.2,75.7,77.0,295059.0
2026-03-04,77.3,80.05,77.3,78.8,269874.0
2026-03-05,79.0,82.5,78.25,81.75,208124.0
2026-03-08,81.8,84.8,81.8,84.1,220509.0
2026-03-09,84.7,84.7,80.4,80.45,151908.0
2026-03-10,80.6,82.4,80.6,82.2,76573.0
2026-03-11,83.1,83.15,81.8,82.4,88882.0
2026-03-12,82.45,82.7,81.05,81.9,54040.0
2026-03-15,81.9,81.9,78.8,80.4,131811.0
2026-03-16,80.9,82.3,80.15,82.2,71365.0
2026-03-24,82.3,83.45,79.8,82.1,326975.0
2026-03-25,82.0,83.45,81.25,82.8,79952.0
2026-03-26,82.8,83.85,82.25,83.4,99011.0
2026-03-29,83.4,90.6,83.4,88.45,322591.0
2026-03-30,88.45,88.95,86.0,87.85,171962.0
2026-03-31,88.0,88.8,87.2,87.55,84396.0
2026-04-01,88.1,90.85,88.0,88.95,149894.0
2026-04-02,89.4,89.4,88.4,88.9,74277.0
2026-04-05,88.9,91.4,88.9,90.0,98036.0
2026-04-06,90.0,90.0,87.9,87.95,78664.0
2026-04-07,88.95,88.95,84.55,84.55,85961.0
2026-04-08,87.5,91.5,87.45,90.5,171497.0
2026-04-09,90.85,90.85,88.0,88.65,65670.0
2026-04-12,88.25,89.5,87.85,88.4,41151.0
2026-04-13,88.0,88.0,86.6,86.75,84708.0
2026-04-14,86.75,88.45,86.25,87.75,94182.0
2026-04-15,87.5,89.25,87.5,88.9,57661.0
2026-04-16,89.5,90.95,89.05,89.15,117581.0
2026-04-19,89.2,92.15,89.05,91.0,202112.0
2026-04-20,90.35,90.7,89.15,89.15,73440.0
2026-04-21,89.85,90.3,89.0,89.45,28799.0
2026-04-22,89.05,89.6,88.0,88.3,36450.0
2026-04-23,88.3,89.45,87.0,88.0,48736.0
2026-04-26,87.85,88.45,87.15,88.4,28718.0
2026-04-27,88.95,89.15,87.85,88.85,33177.0
2026-04-28,82.4,82.95,80.0,80.0,1322250.0
2026-04-29,80.1,80.9,78.7,80.45,309343.0
2026-04-30,80.45,80.6,79.2,79.7,219738.0
2026-05-03,79.7,80.4,79.7,80.3,115571.0
2026-05-04,80.4,80.95,79.7,80.3,132110.0
2026-05-05,80.15,80.85,79.85,80.25,126398.0
2026-05-06,80.3,81.0,80.3,80.45,152467.0
2026-05-07,80.5,82.4,80.2,80.45,326296.0
2026-05-10,80.95,81.2,80.25,80.7,105397.0
2026-05-11,80.65,81.15,80.2,80.85,118221.0
2026-05-12,80.85,81.35,80.3,80.95,237951.0
2026-05-13,80.8,81.4,80.45,81.0,108198.0
2026-05-14,81.0,82.55,80.3,80.45,188093.0
2026-05-17,80.45,80.5,78.7,78.85,86731.0
2026-05-18,78.75,79.45,78.5,79.0,48138.0
2026-05-19,79.0,79.9,79.0,79.55,43837.0
2026-05-20,79.5,83.6,79.0,82.05,302487.0
2026-05-21,82.2,82.2,80.8,81.05,103106.0
2026-05-31,81.0,81.55,80.7,80.9,65393.0
2026-06-01,80.9,82.65,80.8,82.2,107919.0
2026-06-02,82.3,82.8,80.85,80.9,95623.0
2026-06-03,80.95,81.6,80.8,81.6,58620.0
2026-06-04,81.45,81.45,80.9,81.0,83833.0
2026-06-07,80.9,81.6,80.3,81.4,94081.0
2026-06-08,81.25,82.45,80.5,82.4,81940.0
2026-06-09,82.4,83.0,81.75,82.55,256112.0
2026-06-10,82.6,84.55,82.2,82.2,407231.0
2026-06-11,82.3,84.0,82.3,83.9,256635.0
2026-06-14,84.5,84.9,83.0,83.05,105323.0
2026-06-15,83.7,83.95,81.8,82.1,173241.0
2026-06-16,82.3,82.85,81.8,81.95,96912.0
2026-06-17,82.0,82.0,80.8,81.2,82385.0
2026-06-18,81.2,81.4,80.75,81.15,64440.0
2026-06-21,81.15,81.2,80.7,81.0,31997.0
2026-06-22,81.05,81.05,79.85,79.9,57463.0
2026-06-23,79.8,79.95,79.35,79.45,45406.0
2026-06-24,79.45,80.7,79.45,79.5,57841.0
2026-06-25,79.7,79.7,78.5,78.5,69271.0
2026-06-28,78.5,79.8,78.3,79.0,25042.0
2026-06-29,79.0,79.2,78.4,78.65,46034.0
2026-06-30,78.3,79.0,78.3,78.3,61079.0
2026-07-01,78.3,79.3,78.25,78.7,147602.0
2026-07-02,78.9,79.75,78.65,78.75,37976.0
2026-07-05,79.0,79.0,78.3,78.45,51452.0
2026-07-06,78.55,78.55,76.25,76.9,92217.0
2026-07-07,77.05,77.2,76.55,77.15,47847.0
2026-07-08,77.15,77.15,75.5,75.5,80445.0
2026-07-09,75.7,75.7,73.6,73.65,105908.0
2026-07-12,73.7,73.9,73.0,73.2,66340.0
2026-07-13,73.2,74.8,71.8,73.55,131420.0
2026-07-14,73.65,75.1,73.3,73.7,74484.0
2026-07-15,73.7,74.15,72.4,72.75,53456.0
2026-07-16,72.75,73.0,71.45,71.5,68058.0
2026-07-19,71.4,71.4,70.0,70.6,51052.0
2026-07-20,70.4,71.4,69.75,69.8,77038.0
2026-07-21,69.75,71.75,69.65,70.2,91978.0
2026-07-22,69.9,70.5,69.75,70.35,40432.0
2026-07-23,70.3,70.9,69.85,70.55,28050.0
2026-07-26,70.6,70.8,70.2,70.25,39503.0
