date,open,high,low,close,volume
2025-05-25,39.9,40.8,39.9,40.8,162.0
2025-05-26,39.9,40.8,39.9,40.8,60.0
2025-05-27,39.9,40.8,39.9,40.8,2.0
2025-05-28,36.8,40.0,36.8,40.0,787.0
2025-05-29,40.9,40.9,40.9,40.9,62.0
2025-06-01,36.9,36.9,36.9,36.9,1720.0
2025-06-02,36.9,36.9,36.9,36.9,202.0
2025-06-03,36.9,36.9,36.9,36.9,5.0
2025-06-11,34.0,36.95,34.0,36.95,368.0
2025-06-12,34.5,36.8,34.5,36.8,272.0
2025-06-15,34.5,36.8,34.5,36.8,2.0
2025-06-16,34.1,36.85,34.1,36.85,165.0
2025-06-17,34.1,36.85,34.1,36.85,19.0
2025-06-18,34.1,36.85,34.1,36.85,426.0
2025-06-22,35.85,35.85,35.85,35.85,110.0
2025-06-24,35.7,38.9,35.7,38.9,370.0
2025-06-25,35.5,37.9,35.5,37.9,176.0
2025-06-26,35.5,37.9,35.5,37.9,1.0
2025-06-29,35.5,37.9,35.5,37.9,319.0
2025-06-30,35.5,37.9,35.5,37.9,154.0
2025-07-01,35.5,37.9,35.5,37.9,20.0
2025-07-02,38.88,38.88,38.88,38.88,97.0
2025-07-06,38.88,38.88,38.88,38.88,7.0
2025-07-07,38.88,38.88,38.88,38.88,66.0
2025-07-08,35.5,35.5,35.5,35.5,415.0
2025-07-09,35.5,35.5,35.5,35.5,1.0
2025-07-10,37.68,37.68,35.5,35.5,234.0
2025-07-13,37.86,37.86,37.86,37.86,139.0
2025-07-14,35.22,37.86,35.1,37.86,669.0
2025-07-15,35.2,35.2,35.1,35.1,815.0
2025-07-16,35.0,35.0,35.0,35.0,300.0
2025-07-17,37.86,37.86,34.1,34.1,1459.0
2025-07-20,34.3,34.3,34.3,34.3,100.0
2025-07-23,34.3,34.3,34.3,34.3,10.0
2025-07-24,37.7,37.7,37.7,37.7,111.0
2025-07-27,37.88,37.88,37.88,37.88,100.0
2025-07-28,37.88,37.88,37.88,37.88,461.0
2025-08-03,37.6,38.0,37.6,38.0,459.0
2025-08-05,37.6,38.0,37.6,38.0,10.0
2025-08-07,37.6,38.0,37.6,38.0,1.0
2025-08-10,35.0,35.0,34.46,34.46,902.0
2025-08-11,35.0,35.0,34.46,34.46,11.0
2025-08-12,33.18,33.18,33.16,33.16,633.0
2025-08-13,34.98,34.98,34.98,34.98,98.0
2025-08-14,33.16,39.5,33.16,38.46,1883.0
2025-08-17,38.0,39.5,38.0,39.5,413.0
2025-08-20,38.0,39.5,38.0,39.5,40.0
2025-08-21,38.0,39.5,38.0,39.5,80.0
2025-08-24,38.0,39.5,38.0,39.5,260.0
2025-08-25,38.0,39.5,38.0,39.5,36.0
2025-08-27,38.0,39.5,38.0,39.5,25.0
2025-09-01,38.0,39.5,38.0,39.5,2.0
2025-09-02,35.56,35.56,33.6,34.5,1757.0
2025-09-03,36.68,36.68,36.68,36.68,242.0
2025-09-07,33.22,33.24,33.12,33.12,1157.0
2025-09-08,34.96,34.96,32.2,34.54,2722.0
2025-09-10,32.0,32.0,32.0,32.0,282.0
2025-09-11,32.0,32.0,32.0,32.0,263.0
2025-09-14,32.02,32.08,32.02,32.06,1259.0
2025-09-15,32.02,32.02,30.0,31.0,1497.0
2025-09-16,31.88,31.88,31.88,31.88,294.0
2025-09-17,31.88,31.88,31.88,31.88,16.0
2025-09-18,31.88,31.88,31.88,31.88,46.0
2025-09-22,31.88,31.88,31.88,31.88,5.0
2025-09-24,31.5,31.5,31.5,31.5,500.0
2025-09-25,31.5,31.5,31.5,31.5,63.0
2025-09-28,32.78,32.78,32.78,32.78,163.0
2025-09-29,33.66,33.66,33.66,33.66,115.0
2025-09-30,33.7,35.88,33.5,35.88,879.0
2025-10-05,33.7,35.88,33.5,35.88,1.0
2025-10-07,33.7,35.88,33.5,35.88,25.0
2025-10-08,36.96,36.96,36.96,36.96,330.0
2025-10-09,33.54,33.54,33.52,33.52,500.0
2025-10-14,32.0,32.0,31.8,31.8,500.0
2025-10-15,32.0,32.0,31.8,31.8,3.0
2025-10-16,34.98,34.98,34.98,34.98,72.0
2025-10-22,31.52,33.98,31.52,33.98,600.0
2025-10-26,32.0,32.02,32.0,32.0,900.0
2025-10-27,32.98,34.5,32.98,34.5,531.0
2025-10-30,31.86,37.94,31.86,37.94,860.0
2025-11-02,31.86,37.94,31.86,37.94,205.0
2025-11-04,41.72,41.72,41.72,41.72,90.0
2025-11-05,41.72,41.72,41.72,41.72,99.0
2025-11-09,41.72,41.72,41.72,41.72,11.0
2025-11-10,41.72,41.72,41.72,41.72,70.0
2025-11-11,41.72,41.72,41.72,41.72,202.0
2025-11-12,41.72,41.72,41.72,41.72,17.0
2025-11-13,41.72,41.72,41.72,41.72,14.0
2025-11-19,41.72,41.72,41.72,41.72,3.0
2025-12-07,37.6,37.6,35.02,37.58,1629.0
2025-12-08,35.0,35.0,35.0,35.0,309.0
2025-12-09,35.0,35.0,35.0,35.0,140.0
2025-12-10,35.0,35.0,35.0,35.0,218.0
2025-12-11,33.0,36.9,32.9,32.9,1751.0
2025-12-14,33.0,36.9,32.9,32.9,18.0
2025-12-15,33.0,36.9,32.9,32.9,10.0
2025-12-16,30.0,30.04,30.0,30.04,1078.0
2025-12-17,32.0,32.0,32.0,32.0,86.0
2025-12-21,32.0,32.0,32.0,32.0,1.0
2025-12-22,31.02,31.4,31.02,31.4,271.0
2025-12-23,31.02,31.4,31.02,31.4,23.0
2025-12-24,30.0,30.0,30.0,30.0,300.0
2025-12-25,30.0,30.0,30.0,30.0,185.0
2025-12-28,30.0,30.0,30.0,30.0,51.0
2025-12-30,30.0,30.0,30.0,30.0,46.0
2025-12-31,29.9,29.9,29.9,29.9,200.0
2026-01-04,29.9,29.9,29.9,29.9,25.0
