date,open,high,low,close,volume
2025-12-21,15.22,15.33,15.06,15.17,72018.0
2025-12-22,15.29,15.29,14.86,15.0,71811.0
2025-12-23,14.98,15.53,14.8,15.1,295616.0
2025-12-24,15.25,15.25,14.76,14.87,130866.0
2025-12-25,14.87,15.0,14.66,14.88,133199.0
2025-12-28,14.87,14.87,14.0,14.09,135275.0
2025-12-29,14.0,14.48,14.0,14.34,113506.0
2025-12-30,14.49,14.49,14.04,14.04,76841.0
2025-12-31,14.13,14.88,14.13,14.79,120390.0
2026-01-01,14.82,15.15,14.82,15.13,84163.0
2026-01-04,15.21,15.21,14.57,14.66,65337.0
2026-01-05,14.59,14.87,14.4,14.66,92403.0
2026-01-06,14.66,14.68,14.3,14.37,54337.0
2026-01-07,14.62,15.54,14.57,15.0,303493.0
2026-01-08,15.0,15.0,14.56,14.6,70191.0
2026-01-11,14.72,15.1,14.64,15.1,43080.0
2026-01-12,15.12,16.0,15.11,15.79,256653.0
2026-01-13,15.85,16.73,15.72,16.54,514201.0
2026-01-14,16.5,17.24,16.3,16.63,596210.0
2026-01-15,16.51,16.97,16.5,16.76,206737.0
2026-01-18,16.9,17.25,16.78,16.78,230462.0
2026-01-19,16.78,17.38,16.68,17.11,375232.0
2026-01-20,17.2,17.2,16.5,16.52,229325.0
2026-01-21,16.48,17.3,16.35,17.28,368074.0
2026-01-22,17.3,17.3,16.93,17.19,288840.0
2026-01-25,17.29,17.55,16.95,17.25,329434.0
2026-01-26,17.03,17.19,16.48,16.72,645032.0
2026-01-27,16.71,16.8,16.5,16.63,270351.0
2026-01-28,16.63,16.76,16.35,16.52,268829.0
2026-01-29,16.59,16.61,15.9,15.9,212956.0
2026-02-01,16.01,16.22,15.4,15.98,189654.0
2026-02-02,15.98,16.2,15.63,16.08,167000.0
2026-02-03,16.24,16.24,15.96,16.23,87669.0
2026-02-04,16.18,16.22,15.83,15.97,66727.0
2026-02-05,16.08,16.08,15.29,15.29,114007.0
2026-02-08,15.39,15.61,15.3,15.33,70260.0
2026-02-09,15.7,16.05,15.35,15.45,188697.0
2026-02-10,15.45,15.58,15.21,15.44,123056.0
2026-02-11,15.46,15.54,15.21,15.21,60009.0
2026-02-12,15.09,15.54,15.09,15.21,206888.0
2026-02-15,15.28,15.94,15.28,15.74,345654.0
2026-02-16,15.74,15.74,15.4,15.46,131521.0
2026-02-17,15.4,15.41,15.0,15.05,205868.0
2026-02-18,15.05,15.15,14.98,15.1,45024.0
2026-02-19,15.1,15.1,14.69,14.7,97044.0
2026-02-23,14.5,15.0,14.5,14.57,102199.0
2026-02-24,14.41,14.65,14.19,14.2,107238.0
2026-02-25,14.3,14.51,14.15,14.21,69399.0
2026-02-26,14.22,14.3,13.73,13.75,116065.0
2026-03-01,13.38,14.02,13.14,13.68,106220.0
2026-03-02,13.56,13.86,13.29,13.33,153994.0
2026-03-03,13.42,13.52,12.9,13.13,129858.0
2026-03-04,13.2,13.72,13.2,13.54,117944.0
2026-03-05,13.45,13.88,13.45,13.67,148481.0
2026-03-08,13.7,14.1,13.69,14.04,208875.0
2026-03-09,14.04,14.14,13.57,13.75,143193.0
2026-03-10,13.75,14.09,13.67,14.08,114139.0
2026-03-11,14.1,14.1,13.6,13.69,91696.0
2026-03-12,13.69,14.0,13.62,13.83,79782.0
2026-03-15,13.75,14.2,13.58,13.99,67836.0
2026-03-16,13.97,14.5,13.88,14.5,130249.0
2026-03-24,14.7,14.72,14.2,14.24,107740.0
2026-03-25,14.2,14.82,14.2,14.82,126228.0
2026-03-26,14.82,14.99,14.58,14.84,116261.0
2026-03-29,14.83,14.95,14.58,14.7,57951.0
2026-03-30,14.55,14.73,14.39,14.58,114395.0
2026-03-31,14.7,14.85,14.44,14.6,88332.0
2026-04-01,14.52,14.86,14.52,14.68,87350.0
2026-04-02,14.7,14.77,14.55,14.71,93270.0
2026-04-05,14.52,14.75,14.2,14.35,236796.0
2026-04-06,14.44,14.74,14.29,14.74,269312.0
2026-04-07,14.78,15.37,14.5,14.54,666560.0
2026-04-08,14.8,15.23,14.8,15.21,281899.0
2026-04-09,15.2,15.2,14.69,14.76,182995.0
2026-04-12,14.56,14.76,14.52,14.68,67819.0
2026-04-13,14.7,14.7,14.36,14.55,95061.0
2026-04-14,14.59,14.65,14.47,14.52,266731.0
2026-04-15,14.54,15.0,14.53,14.79,393716.0
2026-04-16,14.84,15.05,14.81,14.98,390498.0
2026-04-19,14.98,15.32,14.8,14.87,356993.0
2026-04-20,14.87,14.87,14.5,14.7,122824.0
2026-04-21,14.64,14.96,14.57,14.9,146442.0
2026-04-22,14.98,15.13,14.72,14.83,186021.0
2026-04-23,14.8,14.85,14.6,14.63,271118.0
2026-04-26,15.1,15.1,14.63,14.71,48245.0
2026-04-27,14.76,14.8,14.5,14.68,96226.0
2026-04-28,14.69,14.85,14.65,14.66,139737.0
2026-04-29,14.84,14.84,14.68,14.69,68587.0
2026-04-30,14.69,15.15,14.69,14.96,246940.0
2026-05-03,15.0,15.6,14.96,14.97,552934.0
2026-05-04,15.08,16.1,14.98,15.75,1280225.0
2026-05-05,15.54,15.72,15.16,15.16,228532.0
2026-05-06,15.2,15.58,15.18,15.38,340879.0
2026-05-07,15.58,15.74,15.17,15.44,214756.0
2026-05-10,15.43,15.6,15.2,15.4,113864.0
2026-05-11,15.34,15.7,15.34,15.7,149426.0
2026-05-12,15.7,15.7,15.33,15.35,114293.0
2026-05-13,15.34,15.34,15.01,15.09,84923.0
2026-05-14,15.07,15.18,15.01,15.08,127866.0
2026-05-17,15.05,15.05,14.7,14.89,105558.0
2026-05-18,14.89,14.92,14.71,14.92,43715.0
2026-05-19,14.87,15.17,14.86,14.95,83933.0
2026-05-20,14.86,14.95,14.7,14.84,52304.0
2026-05-21,14.92,15.19,14.87,14.99,59624.0
2026-05-31,14.86,15.5,14.86,15.25,151902.0
2026-06-01,15.25,16.19,15.24,15.88,504698.0
2026-06-02,15.99,16.05,15.75,15.84,155037.0
2026-06-03,15.74,15.95,15.61,15.75,55151.0
2026-06-04,15.68,16.0,15.68,15.91,163706.0
2026-06-07,15.88,15.88,15.34,15.43,188649.0
