date,open,high,low,close,volume
2025-12-21,8.31,8.47,8.1,8.19,290740.0
2025-12-22,8.2,8.24,8.0,8.19,229685.0
2025-12-23,8.19,8.25,8.02,8.04,194563.0
2025-12-24,8.06,8.1,7.77,7.82,251938.0
2025-12-25,8.09,8.15,7.81,7.84,208724.0
2025-12-28,7.86,7.86,7.37,7.37,270997.0
2025-12-29,7.32,7.63,7.31,7.58,236794.0
2025-12-30,7.51,7.68,7.36,7.38,302591.0
2025-12-31,7.5,7.83,7.5,7.66,364832.0
2026-01-01,7.78,8.12,7.71,8.08,166860.0
2026-01-04,8.3,8.3,7.83,7.89,189750.0
2026-01-05,7.87,8.03,7.7,7.7,142344.0
2026-01-06,7.74,7.84,7.55,7.76,161302.0
2026-01-07,7.8,8.0,7.75,7.82,213073.0
2026-01-08,7.82,7.84,7.71,7.82,90491.0
2026-01-11,7.84,8.22,7.82,8.05,257782.0
2026-01-12,8.19,8.28,8.05,8.1,226713.0
2026-01-13,8.1,8.3,7.87,7.92,695450.0
2026-01-14,7.93,7.97,7.7,7.7,282405.0
2026-01-15,7.72,7.77,7.62,7.65,177337.0
2026-01-18,7.7,8.1,7.7,7.8,445192.0
2026-01-19,7.85,7.93,7.75,7.8,219103.0
2026-01-20,7.8,7.8,7.58,7.58,208721.0
2026-01-21,7.7,8.18,7.57,8.09,2280995.0
2026-01-22,8.02,8.06,7.81,7.82,907319.0
2026-01-25,7.76,7.91,7.76,7.82,308537.0
2026-01-26,7.84,7.84,7.68,7.7,327375.0
2026-01-27,7.72,7.76,7.65,7.68,581697.0
2026-01-28,7.7,7.73,7.63,7.63,280130.0
2026-01-29,7.65,7.65,7.46,7.46,248514.0
2026-02-01,7.59,7.68,7.45,7.5,283994.0
2026-02-02,7.55,7.59,7.38,7.52,287005.0
2026-02-03,7.51,7.66,7.5,7.51,181739.0
2026-02-04,7.52,7.53,7.36,7.38,216071.0
2026-02-05,7.38,7.39,7.18,7.19,250479.0
2026-02-08,7.21,7.34,7.21,7.26,115171.0
2026-02-09,7.28,7.31,7.23,7.26,217690.0
2026-02-10,7.26,7.31,7.21,7.24,159722.0
2026-02-11,7.23,7.27,7.07,7.12,116405.0
2026-02-12,7.11,7.22,7.08,7.13,145444.0
2026-02-15,7.23,7.3,7.2,7.23,143287.0
2026-02-16,7.24,7.25,7.07,7.11,133895.0
2026-02-17,7.12,7.14,6.93,7.02,208198.0
2026-02-18,7.02,7.09,6.93,7.01,82989.0
2026-02-19,7.01,7.02,6.71,6.78,163860.0
2026-02-23,6.74,6.86,6.41,6.44,272798.0
2026-02-24,6.49,6.53,6.37,6.37,113866.0
2026-02-25,6.4,6.5,6.26,6.27,93872.0
2026-02-26,6.35,6.45,6.26,6.27,194605.0
2026-03-01,5.8,6.25,5.7,6.0,272433.0
2026-03-02,6.01,6.25,5.95,5.96,190263.0
2026-03-03,6.01,6.08,5.84,5.9,241264.0
2026-03-04,5.91,6.18,5.9,6.17,139324.0
2026-03-05,6.23,6.32,6.17,6.24,114913.0
2026-03-08,6.35,6.52,6.34,6.47,145179.0
