date,open,high,low,close,volume
2025-12-21,31.26,32.2,31.24,31.8,295558.0
2025-12-22,31.62,31.74,31.06,31.42,220923.0
2025-12-23,31.7,32.78,31.44,32.7,338645.0
2025-12-24,32.7,34.06,32.2,33.68,664625.0
2025-12-25,33.68,33.68,33.14,33.5,382164.0
2025-12-28,33.46,33.54,32.2,32.28,169266.0
2025-12-29,29.8,31.24,29.18,30.5,1830241.0
2025-12-30,30.06,31.46,29.82,30.98,475985.0
2025-12-31,31.2,32.68,31.2,32.08,630281.0
2026-01-01,32.1,32.5,31.72,32.4,108309.0
2026-01-04,32.4,33.2,31.88,33.0,269558.0
2026-01-05,32.82,35.98,32.82,35.0,1081753.0
2026-01-06,35.12,36.32,35.12,36.14,648173.0
2026-01-07,36.88,37.1,36.04,36.24,282484.0
2026-01-08,36.24,37.42,35.94,37.06,624358.0
2026-01-11,37.1,37.4,36.36,36.44,279101.0
2026-01-12,36.42,36.74,35.6,36.14,643492.0
2026-01-13,36.28,36.8,36.0,36.06,395935.0
2026-01-14,36.08,36.66,35.4,36.2,297042.0
2026-01-15,35.6,37.04,35.6,36.34,443416.0
2026-01-18,36.34,36.88,35.88,36.1,286157.0
2026-01-19,36.16,39.6,35.94,39.22,1309241.0
2026-01-20,39.12,39.6,38.36,39.12,585995.0
2026-01-21,39.12,39.6,38.7,38.9,315760.0
2026-01-22,39.3,39.3,38.46,38.8,292090.0
2026-01-25,38.8,39.84,38.7,38.84,363388.0
2026-01-26,38.84,39.3,38.84,39.0,395297.0
2026-01-27,39.0,39.52,38.76,39.0,517655.0
2026-01-28,39.22,39.22,38.62,38.62,184575.0
2026-01-29,38.52,38.78,37.62,37.96,279118.0
2026-02-01,37.96,38.6,37.44,38.5,194227.0
2026-02-02,38.48,38.5,37.76,38.02,143840.0
2026-02-03,38.02,38.3,37.82,38.0,122178.0
2026-02-04,38.0,38.72,37.88,38.1,169454.0
2026-02-05,38.08,38.12,37.44,37.9,166751.0
2026-02-08,37.94,39.06,37.94,38.78,334897.0
2026-02-09,39.8,40.2,37.96,37.96,1101917.0
2026-02-10,37.94,39.46,37.88,39.24,478160.0
2026-02-11,39.36,39.4,38.68,39.28,230912.0
2026-02-12,39.48,39.98,39.14,39.38,423334.0
2026-02-15,39.26,39.6,38.88,39.0,222981.0
2026-02-16,38.66,40.3,38.66,39.36,574789.0
2026-02-17,39.4,39.4,38.7,39.02,201658.0
2026-02-18,38.74,40.16,38.4,39.56,572518.0
2026-02-19,39.6,40.02,38.62,38.72,525923.0
2026-02-23,38.62,39.58,38.02,38.48,258032.0
2026-02-24,38.48,39.08,38.02,38.08,354828.0
2026-02-25,38.1,38.64,38.02,38.3,165624.0
2026-02-26,38.08,38.1,37.52,37.7,142254.0
2026-03-01,33.98,37.3,33.98,36.14,202909.0
2026-03-02,36.12,36.88,35.1,36.22,161604.0
2026-03-03,36.02,36.2,35.52,35.78,151242.0
2026-03-04,35.76,37.12,35.76,36.9,159865.0
2026-03-05,37.4,37.58,36.52,36.52,92124.0
2026-03-08,36.5,37.46,36.5,37.14,76439.0
2026-03-09,37.16,37.16,35.52,35.52,214437.0
2026-03-10,35.52,36.52,35.52,36.1,90360.0
2026-03-11,36.22,36.22,35.0,35.34,131745.0
2026-03-12,35.12,35.24,34.84,34.96,85480.0
2026-03-15,34.9,34.98,33.0,33.8,311890.0
2026-03-16,33.76,34.82,33.74,34.4,186928.0
2026-03-24,35.0,35.28,34.48,34.56,82010.0
2026-03-25,34.74,35.12,34.64,34.96,106461.0
2026-03-26,35.0,35.52,34.94,35.2,172986.0
2026-03-29,35.2,35.8,35.0,35.5,125135.0
2026-03-30,35.8,36.0,35.1,35.5,252611.0
2026-03-31,35.7,36.26,35.1,35.44,293481.0
2026-04-01,35.78,35.84,35.1,35.4,192306.0
2026-04-02,35.1,35.38,34.36,34.54,488766.0
2026-04-05,34.54,35.88,34.44,35.28,315986.0
2026-04-06,35.28,37.6,35.2,37.04,953930.0
2026-04-07,37.04,37.04,36.0,36.14,319090.0
2026-04-08,37.1,37.42,36.62,36.76,360958.0
2026-04-09,36.7,38.6,36.16,38.06,569138.0
2026-04-12,38.26,39.16,37.74,37.86,613897.0
2026-04-13,38.06,38.76,37.8,38.66,341975.0
2026-04-14,38.64,39.26,38.64,39.16,482606.0
2026-04-15,39.26,39.96,39.16,39.38,400263.0
2026-04-16,40.0,40.12,38.9,39.0,544530.0
2026-04-19,38.98,39.0,38.02,38.4,301368.0
2026-04-20,38.4,38.4,36.84,38.0,374909.0
2026-04-21,38.0,38.44,37.7,38.2,175526.0
2026-04-22,38.2,38.5,38.02,38.3,158008.0
2026-04-23,38.3,39.86,38.3,38.96,814587.0
2026-04-26,39.0,39.96,38.78,39.38,596542.0
2026-04-27,39.46,39.94,38.9,39.0,467334.0
2026-04-28,39.0,39.06,38.34,38.96,272292.0
2026-04-29,38.9,41.1,38.72,40.94,1042942.0
2026-04-30,40.92,43.3,40.36,41.92,2460450.0
2026-05-03,41.92,42.72,41.5,41.68,912486.0
2026-05-04,41.6,42.68,40.7,42.2,840780.0
2026-05-05,41.8,42.0,40.5,40.7,399799.0
2026-05-06,40.46,41.56,40.4,40.58,490107.0
2026-05-07,40.6,41.82,40.06,41.28,725344.0
2026-05-10,42.5,43.5,40.8,40.8,1360642.0
2026-05-11,40.82,41.72,40.5,40.82,356427.0
2026-05-12,40.96,42.0,40.78,41.26,775667.0
2026-05-13,41.26,41.4,40.42,41.16,263054.0
2026-05-14,41.16,41.4,40.12,40.14,214689.0
2026-05-17,40.1,40.5,39.02,39.26,209711.0
2026-05-18,39.26,39.88,38.82,38.86,265320.0
2026-05-19,38.82,39.14,38.38,38.4,155677.0
2026-05-20,38.42,38.68,37.98,38.14,270653.0
2026-05-21,38.18,38.64,37.74,38.26,272067.0
2026-05-31,38.7,39.4,38.7,39.14,151141.0
2026-06-01,39.36,39.5,38.92,39.46,266888.0
2026-06-02,39.8,40.18,39.04,39.1,284438.0
2026-06-03,39.06,39.88,39.0,39.02,264180.0
