date,open,high,low,close,volume
2026-05-20,10.72,12.59,10.72,12.5,37092326.0
2026-05-21,12.85,14.12,12.62,12.87,36693510.0
2026-05-31,13.31,14.06,12.17,12.6,17860566.0
2026-06-01,12.53,12.8,12.1,12.4,7355323.0
2026-06-02,12.52,13.64,12.26,13.25,22177144.0
2026-06-03,13.37,13.44,12.63,12.84,7554101.0
2026-06-04,12.98,13.84,12.7,13.35,18536759.0
2026-06-07,13.31,14.32,13.26,13.89,18270522.0
2026-06-08,13.79,13.87,13.41,13.77,7742728.0
2026-06-09,13.88,14.06,12.95,12.98,9798560.0
2026-06-10,13.06,13.19,12.48,12.73,7229119.0
2026-06-11,12.73,13.1,12.67,12.79,4585756.0
2026-06-14,12.95,13.39,12.76,13.0,5694118.0
2026-06-15,13.11,13.22,12.83,12.91,2748696.0
2026-06-16,12.92,13.3,12.88,13.3,3373283.0
2026-06-17,13.41,13.5,13.08,13.14,5334675.0
2026-06-18,13.2,13.71,13.19,13.24,8114374.0
2026-06-21,13.28,13.35,13.01,13.01,2609140.0
2026-06-22,13.05,13.05,12.66,12.67,2770119.0
2026-06-23,12.68,12.83,12.29,12.36,2592873.0
2026-06-24,12.45,12.61,12.24,12.51,1873713.0
2026-06-25,12.51,12.69,11.85,12.01,2901064.0
2026-06-28,12.06,12.1,11.75,11.75,1557527.0
2026-06-29,11.87,11.87,11.39,11.58,2723318.0
2026-06-30,11.6,11.71,11.31,11.36,2132010.0
2026-07-01,11.36,11.54,11.09,11.21,1670579.0
2026-07-02,11.2,11.26,11.07,11.11,1292119.0
2026-07-05,11.12,11.46,11.11,11.23,1530248.0
2026-07-06,11.23,11.26,11.01,11.05,875159.0
2026-07-07,11.06,11.15,10.95,11.01,762032.0
2026-07-08,11.02,11.33,10.78,10.81,2765798.0
2026-07-09,10.81,10.85,10.34,10.37,1901286.0
2026-07-12,10.28,10.46,10.26,10.35,897871.0
2026-07-13,10.35,10.42,10.09,10.12,1456152.0
2026-07-14,10.08,10.98,10.03,10.71,5676412.0
2026-07-15,10.65,11.21,10.44,10.72,6046813.0
2026-07-16,10.72,11.07,10.58,10.6,1780973.0
2026-07-19,10.62,10.65,10.42,10.43,692938.0
2026-07-20,10.44,10.69,10.31,10.57,1445519.0
2026-07-21,10.67,10.85,10.48,10.55,1272584.0
2026-07-22,10.69,10.71,10.38,10.4,700124.0
2026-07-23,10.4,10.49,10.26,10.26,585512.0
2026-07-26,10.28,10.39,10.14,10.24,453369.0
2026-07-27,10.3,10.96,10.23,10.85,2575341.0
2026-07-28,10.8,11.12,10.46,10.46,2522380.0
2026-07-29,10.55,10.55,9.99,10.35,986712.0
2026-07-30,10.4,10.4,9.95,9.95,1618631.0
2026-08-02,10.0,10.23,9.98,10.22,1198078.0
2026-08-03,10.27,10.68,10.2,10.52,1966389.0
2026-08-04,10.54,10.61,10.45,10.45,756277.0
2026-08-05,10.43,10.76,10.38,10.56,1999140.0
2026-08-06,10.64,11.58,10.44,11.08,6546593.0
2026-08-09,11.21,11.28,10.75,10.95,2690577.0
2026-08-10,10.9,11.39,10.86,11.29,2343729.0
2026-08-11,10.71,11.29,10.62,11.05,3012730.0
2026-08-12,11.05,11.42,10.96,11.19,2099542.0
2026-08-13,11.27,11.43,11.08,11.1,1528981.0
2026-08-16,11.24,11.34,10.98,11.0,1238271.0
2026-08-17,10.94,11.38,10.94,11.15,1470368.0
2026-08-18,11.18,11.35,11.1,11.2,1544503.0
2026-08-19,11.2,11.75,11.19,11.64,4263925.0
2026-08-20,11.76,12.05,11.66,11.86,3846421.0
2026-08-23,11.95,12.18,11.88,12.01,2743342.0
2026-08-24,12.09,12.09,11.89,11.91,1136366.0
2026-08-25,11.95,11.98,11.75,11.84,839322.0
2026-08-26,11.8,12.06,11.77,11.87,1021473.0
2026-08-27,11.89,12.1,11.77,12.1,1401289.0
2026-08-30,12.13,12.36,12.0,12.32,2347985.0
2026-08-31,12.31,12.43,11.84,11.84,2182494.0
2026-09-01,11.85,12.03,11.85,11.87,833405.0
2026-09-02,11.88,12.04,11.7,11.82,1033580.0
2026-09-03,11.85,12.12,11.85,12.07,720593.0
2026-09-06,12.31,12.52,12.18,12.23,2784201.0
2026-09-07,12.23,12.6,12.16,12.45,3350593.0
2026-09-08,12.46,12.78,12.34,12.62,2638304.0
2026-09-09,12.68,12.68,12.47,12.57,966832.0
2026-09-10,12.6,12.61,12.26,12.26,1336605.0
2026-09-13,12.22,12.25,12.08,12.22,335375.0
2026-09-14,12.0,12.06,11.73,11.86,1181696.0
2026-09-15,11.87,11.9,11.65,11.73,861000.0
2026-09-16,11.74,11.8,11.5,11.65,581401.0
2026-09-17,11.65,11.79,11.6,11.63,611272.0
2026-09-20,11.6,11.6,11.11,11.13,712104.0
2026-09-21,11.2,11.2,11.0,11.07,306042.0
2026-09-22,11.07,11.29,11.06,11.26,730304.0
2026-09-24,11.26,11.46,11.16,11.3,394576.0
