date,open,high,low,close,volume
2025-09-14,2.9,3.05,2.9,3.05,1.0
2025-09-15,2.9,3.05,2.9,3.05,2.0
2025-09-16,2.9,3.05,2.9,3.05,1.0
2025-09-17,3.05,3.12,2.91,3.12,17253.0
2025-09-18,2.95,3.09,2.9,3.09,22728.0
2025-09-21,2.95,3.09,2.9,3.09,1.0
2025-09-22,2.95,3.09,2.9,3.09,250.0
2025-09-24,2.95,3.09,2.9,3.09,3.0
2025-09-25,3.0,3.0,3.0,3.0,10210.0
2025-09-28,3.0,3.0,3.0,3.0,1451.0
2025-09-29,3.0,3.0,3.0,3.0,987.0
2025-09-30,3.0,3.0,3.0,3.0,2.0
2025-10-01,2.8,2.89,2.8,2.89,33514.0
2025-10-02,2.8,2.89,2.8,2.89,1859.0
2025-10-05,2.65,2.7,2.63,2.64,49674.0
2025-10-06,2.68,2.69,2.6,2.6,25737.0
2025-10-07,2.5,2.69,2.5,2.6,28951.0
2025-10-08,2.5,2.7,2.5,2.7,7960.0
2025-10-09,2.5,2.6,2.5,2.51,35637.0
2025-10-12,2.35,2.4,2.3,2.39,74768.0
2025-10-13,2.4,2.45,2.4,2.4,44639.0
2025-10-14,2.38,2.38,2.38,2.38,5503.0
2025-10-15,2.38,2.38,2.38,2.38,895.0
2025-10-16,2.38,2.38,2.38,2.38,100.0
2025-10-19,2.26,2.26,2.26,2.26,6051.0
2025-10-20,2.3,2.3,2.24,2.24,16510.0
2025-10-21,2.3,2.3,2.24,2.24,2.0
2025-10-22,2.3,2.3,2.3,2.3,10360.0
2025-10-23,2.3,2.3,2.3,2.3,1.0
2025-10-26,2.3,2.3,2.3,2.3,2730.0
2025-10-27,2.3,2.3,2.3,2.3,200.0
2025-10-28,2.3,2.3,2.3,2.3,2001.0
2025-10-29,2.3,2.3,2.3,2.3,1500.0
2025-11-02,2.3,2.3,2.3,2.3,132.0
2025-11-03,2.4,2.4,2.4,2.4,2022.0
2025-11-04,2.4,2.4,2.4,2.4,491.0
2025-11-05,2.4,2.4,2.4,2.4,3.0
2025-11-06,2.4,2.4,2.4,2.4,2500.0
2025-11-09,2.2,2.23,2.2,2.23,7022.0
2025-11-10,2.23,2.23,2.23,2.23,20000.0
2025-11-11,2.29,2.39,2.29,2.39,3624.0
2025-11-13,2.29,2.39,2.29,2.39,601.0
2025-11-17,2.29,2.39,2.29,2.39,2.0
2025-11-18,2.29,2.39,2.29,2.39,1.0
2025-11-20,2.29,2.39,2.29,2.39,50.0
2025-11-24,2.2,2.2,2.17,2.17,32996.0
2025-11-25,2.01,2.17,2.01,2.17,7156.0
2025-11-27,2.17,2.22,2.17,2.22,29392.0
2025-12-01,2.2,2.2,2.2,2.2,2982.0
2025-12-02,2.01,2.01,2.01,2.01,2032.0
2025-12-03,2.01,2.01,2.01,2.01,2.0
2025-12-04,2.01,2.01,2.01,2.01,51.0
2025-12-07,2.01,2.01,2.01,2.01,903.0
2025-12-08,2.01,2.01,2.01,2.01,3.0
2025-12-09,2.01,2.01,2.01,2.01,14.0
2025-12-10,2.01,2.01,2.01,2.01,1.0
2025-12-11,2.01,2.01,2.01,2.01,222.0
2025-12-15,2.01,2.01,2.01,2.01,610.0
2025-12-16,1.92,1.92,1.9,1.9,15771.0
2025-12-17,1.92,1.92,1.9,1.9,51.0
2025-12-18,1.93,2.0,1.93,2.0,8340.0
2025-12-21,1.93,2.0,1.93,2.0,273.0
2025-12-22,1.83,1.83,1.83,1.83,5512.0
2025-12-23,1.84,1.84,1.84,1.84,1771.0
2025-12-24,1.84,1.84,1.84,1.84,259.0
2025-12-25,1.85,1.85,1.85,1.85,25119.0
2025-12-28,1.81,1.85,1.81,1.85,18403.0
2025-12-29,2.0,2.1,2.0,2.1,107329.0
2025-12-30,2.19,2.25,2.1,2.25,46977.0
2025-12-31,2.3,2.8,2.3,2.8,70023.0
2026-01-01,2.53,2.53,2.53,2.53,10404.0
2026-01-04,2.49,2.49,2.32,2.32,9931.0
2026-01-05,2.2,2.2,2.02,2.02,134629.0
2026-01-06,1.98,2.0,1.83,1.83,152913.0
2026-01-07,1.86,1.86,1.76,1.76,75497.0
2026-01-08,1.75,1.8,1.66,1.73,42100.0
2026-01-11,1.64,1.7,1.64,1.7,12087.0
2026-01-12,1.8,1.8,1.73,1.8,14333.0
2026-01-13,1.7,1.78,1.68,1.71,30600.0
2026-01-14,1.7,1.7,1.69,1.69,10090.0
2026-01-15,1.68,1.8,1.6,1.8,73861.0
