date,open,high,low,close,volume
2025-12-21,60.55,62.4,60.55,61.25,82481.0
2025-12-22,61.25,61.3,59.65,59.75,60702.0
2025-12-23,59.95,60.6,59.95,60.45,38636.0
2025-12-24,60.65,60.65,59.35,59.9,34426.0
2025-12-25,59.55,59.95,57.5,57.5,67743.0
2025-12-28,58.0,58.0,55.0,55.75,156086.0
2025-12-29,55.9,57.75,55.5,57.75,62346.0
2025-12-30,57.5,57.5,55.2,55.3,42257.0
2025-12-31,58.6,58.6,56.1,57.15,36645.0
2026-01-01,57.4,61.0,57.4,60.05,67355.0
2026-01-04,60.5,60.5,58.0,58.5,65315.0
2026-01-05,58.9,59.5,56.5,56.75,60570.0
2026-01-06,57.25,57.45,55.55,55.8,70218.0
2026-01-07,57.9,58.0,56.0,56.8,84511.0
2026-01-08,56.8,56.8,55.55,56.2,53412.0
2026-01-11,56.5,58.9,56.3,57.7,122453.0
2026-01-12,58.0,59.25,57.7,58.8,81548.0
2026-01-13,59.0,59.4,58.3,58.75,39904.0
2026-01-14,58.3,59.75,58.1,58.35,73164.0
2026-01-15,58.35,58.65,57.3,57.65,45308.0
2026-01-18,57.2,59.85,57.2,59.65,47873.0
2026-01-19,59.7,61.6,59.5,60.95,276201.0
2026-01-20,60.95,62.45,60.7,60.8,173042.0
2026-01-21,61.25,61.25,60.5,60.85,51269.0
2026-01-22,60.95,62.5,60.9,62.0,98386.0
2026-01-25,62.4,63.0,61.3,61.6,78246.0
2026-01-26,61.6,62.6,61.0,61.95,78179.0
2026-01-27,62.0,62.9,62.0,62.35,59116.0
2026-01-28,62.6,62.75,61.45,61.8,53273.0
2026-01-29,61.6,61.6,60.2,60.5,58648.0
2026-02-01,61.1,61.1,58.7,59.0,47879.0
2026-02-02,58.9,59.7,58.15,59.4,35413.0
2026-02-03,60.0,60.15,59.25,59.4,30047.0
2026-02-04,59.15,60.15,58.85,58.95,53987.0
2026-02-05,59.0,59.0,56.55,56.55,44964.0
2026-02-08,57.0,58.6,57.0,57.55,53269.0
2026-02-09,58.6,58.6,57.15,57.2,20421.0
2026-02-10,56.9,57.8,56.9,57.15,27281.0
2026-02-11,57.7,57.7,56.15,56.55,26196.0
2026-02-12,57.0,57.9,56.25,57.8,83121.0
2026-02-15,58.2,59.95,56.65,59.95,93920.0
2026-02-16,58.7,59.1,57.9,58.05,77491.0
2026-02-17,57.75,57.75,56.65,56.65,41036.0
2026-02-18,56.65,59.25,56.5,58.25,57810.0
2026-02-19,58.4,58.4,55.95,56.15,47871.0
2026-02-23,55.55,56.15,52.5,52.8,110233.0
2026-02-24,52.6,52.8,50.4,50.4,88037.0
2026-02-25,52.5,52.5,50.45,51.1,53439.0
2026-02-26,51.75,51.75,49.28,49.4,46193.0
2026-03-01,44.6,48.7,44.6,47.8,53747.0
2026-03-02,48.0,49.28,47.14,47.26,44810.0
2026-03-03,46.2,47.6,46.0,46.66,44939.0
2026-03-04,46.66,48.9,46.66,48.9,56121.0
2026-03-05,49.14,49.9,48.6,48.72,39379.0
2026-03-08,53.55,53.55,49.02,52.0,101875.0
2026-03-09,52.1,52.7,51.2,52.65,104839.0
2026-03-10,52.7,54.45,51.7,54.2,91866.0
2026-03-11,54.0,55.0,51.75,52.0,65545.0
2026-03-12,53.0,53.0,51.5,52.15,28793.0
2026-03-15,51.1,51.95,51.05,51.55,19065.0
2026-03-16,51.55,51.55,50.5,51.15,48628.0
2026-03-24,51.15,51.7,50.35,50.5,31774.0
2026-03-25,50.6,53.8,50.55,53.05,105351.0
2026-03-26,53.0,54.4,52.35,53.6,70891.0
2026-03-29,53.6,54.8,53.2,54.4,66223.0
2026-03-30,54.15,55.7,53.0,54.8,83292.0
2026-03-31,55.5,55.65,54.6,54.9,80337.0
2026-04-01,54.9,60.15,54.6,58.4,451157.0
2026-04-02,59.75,59.75,57.6,58.9,120865.0
2026-04-05,58.95,59.85,57.95,59.0,80238.0
2026-04-06,59.5,59.5,58.25,58.4,67540.0
2026-04-07,58.3,58.65,57.1,57.75,63855.0
2026-04-08,59.9,60.35,59.0,59.1,100396.0
2026-04-09,59.1,59.1,58.2,58.9,31259.0
2026-04-12,59.0,62.75,58.7,60.9,270832.0
2026-04-13,61.1,61.4,60.1,60.85,102460.0
2026-04-14,60.85,61.4,60.05,61.3,66258.0
2026-04-15,61.3,62.5,60.8,61.15,98049.0
2026-04-16,61.95,61.95,61.1,61.3,41721.0
2026-04-19,61.0,61.3,59.9,60.25,50227.0
2026-04-20,59.5,61.45,59.25,60.0,115392.0
2026-04-21,61.0,61.75,60.3,61.4,132443.0
2026-04-22,61.5,67.1,60.45,65.7,496251.0
2026-04-23,65.7,66.4,64.5,65.2,167926.0
2026-04-26,65.15,65.55,63.3,65.25,137527.0
2026-04-27,65.25,65.3,63.9,65.0,56723.0
2026-04-28,65.0,65.05,64.2,64.6,45945.0
2026-04-29,64.75,67.4,64.35,65.1,190627.0
2026-04-30,65.05,65.5,64.65,65.4,71759.0
2026-05-03,65.7,67.3,64.0,64.35,175646.0
2026-05-04,64.3,64.3,61.85,62.1,106542.0
2026-05-05,62.0,62.0,60.3,61.3,47164.0
2026-05-06,61.15,62.95,60.65,62.15,40861.0
2026-05-07,62.15,65.45,61.45,63.0,136801.0
2026-05-10,62.95,63.4,61.5,61.75,90380.0
2026-05-11,61.85,64.6,61.25,62.9,111693.0
2026-05-12,63.25,63.25,61.0,61.45,62757.0
2026-05-13,62.3,62.3,60.0,61.0,31099.0
2026-05-14,60.05,61.5,60.05,60.9,31006.0
2026-05-17,59.35,60.8,58.55,58.8,41038.0
2026-05-18,58.8,60.8,58.6,60.0,33062.0
2026-05-19,59.9,60.6,59.5,60.15,17635.0
2026-05-20,59.35,61.85,59.35,61.1,57524.0
