date,open,high,low,close,volume
2025-11-18,4.78666166,4.82666162,4.73332839,4.73332839,146676.15327658
2025-11-19,4.73999505,4.9799948,4.66666179,4.9799948,83001.08673614
2025-11-20,4.69332843,5.11999465,4.69332843,5.11999465,153996.16092599
2025-11-23,5.08666135,5.52666089,5.08666135,5.49332759,122473.62798494
2025-11-24,5.51999423,5.83332724,5.51999423,5.83332724,113496.11860344
2025-11-25,5.78666062,5.8066606,5.66666075,5.73332734,28284.02955681
2025-11-26,5.76666064,5.76666064,5.76666064,5.76666064,1131.0011819
2025-11-27,5.63332745,5.63332745,5.45999429,5.63332745,33796.53531738
2025-11-30,5.48666093,5.76666064,5.46666095,5.76666064,28575.02986091
2025-12-01,5.45999429,5.60666081,5.39999436,5.52666089,75805.57921683
2025-12-02,5.41999434,5.68666072,5.33332776,5.55332753,30646.53202563
2025-12-03,5.61999413,5.69332738,5.426661,5.69332738,12934.51351657
2025-12-04,5.61999413,5.69332738,5.426661,5.69332738,390.00040755
2025-12-07,5.38666104,5.65999409,5.34666108,5.59999415,20755.52168952
2025-12-08,5.3933277,5.58666083,5.3933277,5.58666083,5175.00540788
2025-12-09,5.3933277,5.58666083,5.3933277,5.58666083,4161.00434825
2025-12-10,5.55332753,5.57332751,5.33332776,5.57332751,3013.50314911
2025-12-11,5.55332753,5.57332751,5.33332776,5.57332751,850.50088877
2025-12-14,5.55332753,5.57332751,5.33332776,5.57332751,7.50000784
2025-12-15,5.34666108,5.53332755,5.21999455,5.53332755,11719.51224689
2025-12-16,5.35332774,5.53332755,5.2933278,5.53332755,466203.48718264
2025-12-17,5.35332774,5.53332755,5.2933278,5.53332755,375.00039188
2025-12-18,5.2933278,5.49332759,5.2599945,5.26666116,352146.36799295
2025-12-21,5.49332759,5.49332759,5.34666108,5.34666108,12283.51283627
2025-12-22,5.48666093,5.48666093,5.48666093,5.48666093,1194.00124773
2025-12-23,5.48666093,5.48666093,5.48666093,5.48666093,867.00090602
2025-12-24,5.19999457,5.19999457,5.16666127,5.19999457,324664.83927476
2025-12-25,5.26666116,5.31332778,5.20666123,5.31332778,5373.00561479
2025-12-28,5.26666116,5.33332776,5.26666116,5.26666116,19422.02029601
