date,open,high,low,close,volume
2025-10-19,23.2,23.25,23.19,23.23,3105.0
2025-10-20,24.15,24.85,23.7,24.0,11474.0
2025-10-21,23.68,24.15,23.68,24.0,4307.0
2025-10-22,24.0,24.0,23.99,24.0,1301.0
2025-10-26,23.63,24.22,23.22,24.22,6093.0
2025-10-27,23.26,23.32,23.25,23.25,3959.0
2025-10-28,23.02,23.02,22.9,23.0,9095.0
2025-10-29,22.9,22.9,22.8,22.82,2329.0
2025-10-30,22.5,23.0,22.5,23.0,4967.0
2025-11-02,22.53,22.8,22.5,22.55,2609.0
2025-11-03,22.6,22.6,22.0,22.25,6574.0
2025-11-04,22.49,22.49,22.0,22.0,3278.0
2025-11-05,22.0,22.0,22.0,22.0,773.0
2025-11-06,22.1,22.1,22.0,22.0,3397.0
2025-11-09,21.75,21.75,21.75,21.75,1793.0
2025-11-10,21.56,21.56,21.4,21.4,2596.0
2025-11-11,21.56,21.56,21.4,21.4,115.0
2025-11-12,21.0,21.29,20.5,21.0,4251.0
2025-11-13,20.6,21.0,20.0,21.0,6364.0
2025-11-16,20.6,21.0,20.0,21.0,30.0
2025-11-17,20.32,21.0,20.32,20.5,4747.0
2025-11-18,20.3,20.5,20.3,20.32,4970.0
2025-11-19,20.3,20.3,20.3,20.3,713.0
2025-11-20,20.25,20.25,20.01,20.01,3747.0
2025-11-23,20.01,20.25,20.0,20.01,13329.0
2025-11-24,20.01,20.01,20.01,20.01,420.0
2025-11-25,20.05,20.05,20.05,20.05,2334.0
2025-11-26,20.17,20.17,20.17,20.17,340.0
2025-11-27,20.16,20.17,20.16,20.17,722.0
2025-11-30,20.06,20.06,20.06,20.06,325.0
2025-12-01,20.0,20.0,20.0,20.0,763.0
2025-12-02,20.47,20.47,20.47,20.47,219.0
2025-12-03,20.47,20.47,20.47,20.47,58.0
2025-12-04,21.18,21.18,21.18,21.18,515.0
2025-12-07,21.18,21.18,21.18,21.18,20.0
2025-12-08,20.05,20.12,20.05,20.1,1627.0
2025-12-09,20.05,20.12,20.05,20.1,98.0
2025-12-10,20.79,20.79,20.79,20.79,362.0
2025-12-14,20.0,20.0,20.0,20.0,500.0
2025-12-16,20.0,20.0,20.0,20.0,747.0
2025-12-17,20.0,20.0,20.0,20.0,386.0
2025-12-18,20.0,20.0,20.0,20.0,923.0
2025-12-21,20.0,21.77,20.0,20.7,4070.0
2025-12-22,20.74,20.74,20.74,20.74,965.0
2025-12-24,20.74,20.74,20.74,20.74,621.0
2025-12-25,20.0,20.0,19.91,19.91,954.0
2025-12-28,19.5,19.5,18.6,18.6,1562.0
2025-12-29,19.5,19.5,18.6,18.6,100.0
2025-12-30,19.0,19.0,19.0,19.0,2730.0
2025-12-31,19.0,19.0,19.0,19.0,478.0
2026-01-01,19.0,19.0,19.0,19.0,206.0
2026-01-04,18.71,19.35,18.71,19.35,2181.0
2026-01-05,19.5,19.65,19.5,19.65,1830.0
2026-01-06,19.71,22.0,19.6,19.85,25205.0
2026-01-07,19.0,19.5,19.0,19.5,7458.0
2026-01-08,19.62,19.62,19.62,19.62,1000.0
2026-01-11,20.7,20.7,20.7,20.7,160.0
2026-01-12,19.62,20.0,19.45,19.45,8370.0
2026-01-13,19.5,19.6,19.5,19.6,2317.0
2026-01-15,19.5,19.6,19.5,19.6,20.0
2026-01-18,19.87,19.87,19.87,19.87,502.0
2026-01-19,19.87,19.87,19.87,19.87,15.0
2026-01-20,19.87,19.87,19.87,19.87,10.0
2026-01-21,19.91,19.99,19.91,19.99,603.0
2026-01-22,19.91,19.99,19.91,19.99,12.0
2026-01-25,19.91,19.99,19.91,19.99,362.0
