date,open,high,low,close,volume
2025-12-21,83.0,85.0,83.0,83.4,30203.0
2025-12-22,83.2,83.7,82.8,83.5,101167.0
2025-12-23,83.5,83.6,82.85,82.85,31610.0
2025-12-24,83.0,83.0,79.7,80.0,133860.0
2025-12-25,79.55,80.4,78.9,79.1,41214.0
2025-12-28,78.8,79.0,76.7,76.8,49736.0
2025-12-29,75.0,79.3,75.0,78.75,90351.0
2025-12-30,78.1,78.45,76.9,77.5,34409.0
2025-12-31,77.95,79.9,77.8,79.55,97719.0
2026-01-01,79.55,80.7,79.5,79.6,36543.0
2026-01-04,79.0,79.7,77.9,79.3,58158.0
2026-01-05,79.55,80.25,76.45,77.4,124000.0
2026-01-06,79.2,79.2,77.75,78.75,86940.0
2026-01-07,79.1,80.85,78.1,79.0,98319.0
2026-01-08,78.75,78.75,77.6,77.65,53574.0
2026-01-11,77.65,80.1,77.65,78.8,43261.0
2026-01-12,79.0,81.0,79.0,80.4,233777.0
2026-01-13,80.4,81.3,79.05,80.8,166084.0
2026-01-14,80.8,81.05,78.8,79.75,104430.0
2026-01-15,80.4,80.4,77.85,78.25,79677.0
2026-01-18,78.4,79.3,78.15,78.5,72843.0
2026-01-19,78.3,79.3,77.95,79.0,94622.0
2026-01-20,78.15,79.65,76.9,79.6,117831.0
2026-01-21,80.0,83.0,79.0,82.2,134131.0
2026-01-22,82.2,83.3,79.6,79.75,184485.0
2026-01-25,80.0,87.7,79.95,87.65,587709.0
2026-01-26,87.6,89.95,86.6,89.7,262738.0
2026-01-27,88.0,91.0,88.0,90.0,144735.0
2026-01-28,89.7,93.0,89.7,92.15,137627.0
2026-01-29,92.1,92.2,90.3,90.4,142011.0
2026-02-01,91.9,91.9,87.6,89.95,56470.0
2026-02-02,89.0,92.5,88.2,91.6,129130.0
2026-02-03,92.0,92.0,89.1,89.65,63624.0
2026-02-04,89.45,89.45,88.25,88.3,58330.0
2026-02-05,88.55,88.55,87.15,87.3,37344.0
2026-02-08,86.6,88.3,86.6,88.15,32584.0
2026-02-09,88.0,88.95,87.0,87.9,68053.0
2026-02-10,87.7,88.0,86.4,87.3,58793.0
2026-02-11,86.75,87.8,85.95,86.6,67310.0
2026-02-12,86.6,87.0,86.25,87.0,48647.0
2026-02-15,89.0,89.0,86.9,87.6,49740.0
2026-02-16,87.6,89.7,87.25,88.5,119676.0
2026-02-17,88.0,88.0,86.65,87.9,49233.0
2026-02-18,87.9,88.65,87.0,87.0,31528.0
2026-02-19,87.0,87.05,83.65,84.45,64816.0
2026-02-23,84.0,84.95,80.7,81.85,119048.0
2026-02-24,81.0,82.0,79.65,79.65,113025.0
2026-02-25,79.4,79.4,78.4,78.75,97496.0
2026-02-26,73.0,78.45,73.0,78.1,419062.0
2026-03-01,73.0,77.65,73.0,76.25,77708.0
2026-03-02,77.9,77.9,75.05,76.35,205336.0
2026-03-03,77.0,78.15,76.0,77.15,88377.0
2026-03-04,78.95,81.55,77.3,80.15,132879.0
2026-03-05,81.45,82.0,80.5,81.3,62595.0
2026-03-08,82.1,83.25,81.35,82.0,35781.0
2026-03-09,81.8,83.0,81.1,81.1,70683.0
2026-03-10,80.2,84.1,80.2,83.95,83090.0
2026-03-11,86.0,87.4,83.9,84.5,130178.0
2026-03-12,84.05,84.9,81.6,83.0,105180.0
2026-03-15,82.3,84.65,82.3,83.85,79390.0
2026-03-16,84.9,85.6,81.95,85.6,183219.0
2026-03-24,85.6,87.45,83.0,87.45,165640.0
2026-03-25,86.95,86.95,84.2,85.15,133446.0
2026-03-26,85.25,85.35,84.2,84.2,77444.0
2026-03-29,83.75,85.3,83.75,85.2,39290.0
2026-03-30,85.35,87.4,85.35,85.7,94292.0
2026-03-31,85.1,85.6,84.0,84.45,182209.0
2026-04-01,84.45,85.55,84.45,85.0,73077.0
2026-04-02,85.0,86.4,84.85,86.0,86072.0
2026-04-05,86.0,86.55,84.8,85.35,35472.0
2026-04-06,85.15,86.5,85.0,85.45,62857.0
2026-04-07,85.4,85.4,83.75,84.2,89420.0
2026-04-08,85.0,87.8,85.0,87.8,155880.0
2026-04-09,88.0,88.0,85.55,86.3,123807.0
2026-04-12,86.0,86.3,84.6,85.0,69010.0
2026-04-13,84.85,86.0,84.05,85.1,99338.0
2026-04-14,85.2,85.4,84.3,84.8,120903.0
2026-04-15,84.4,86.4,84.3,85.95,171723.0
2026-04-16,85.95,86.9,85.6,86.85,97908.0
2026-04-19,86.75,86.8,84.4,84.45,87641.0
2026-04-20,84.45,87.5,83.65,85.8,163709.0
2026-04-21,85.7,86.1,84.55,84.65,77851.0
2026-04-22,84.65,84.75,83.2,83.6,94626.0
2026-04-23,83.6,84.35,82.55,83.05,71492.0
2026-04-26,82.6,83.1,82.5,82.6,27176.0
2026-04-27,82.5,83.0,82.0,82.9,54449.0
2026-04-28,82.8,83.55,82.5,82.6,102617.0
