date,open,high,low,close,volume
2025-03-04,38.1,38.1,38.0,38.0,1227.0
2025-03-06,40.0,40.0,40.0,40.0,1705.0
2025-03-09,40.0,40.0,40.0,40.0,53.0
2025-03-10,40.0,40.0,40.0,40.0,24.0
2025-03-11,40.4,40.45,40.4,40.45,2152.0
2025-03-13,40.0,40.0,40.0,40.0,501.0
2025-03-16,40.5,40.5,40.0,40.3,3140.0
2025-03-17,38.1,39.95,38.0,38.05,707.0
2025-03-18,38.5,38.5,38.5,38.5,109.0
2025-03-19,38.4,38.4,38.4,38.4,112.0
2025-03-24,38.4,38.4,38.4,38.4,139.0
2025-03-25,38.0,38.0,38.0,38.0,200.0
2025-03-26,38.0,38.0,38.0,38.0,300.0
2025-03-27,37.5,38.0,37.5,38.0,1119.0
2025-04-03,37.1,37.1,37.0,37.0,1323.0
2025-04-07,37.0,37.0,37.0,37.0,257.0
2025-04-08,37.0,37.0,37.0,37.0,4.0
2025-04-10,37.0,37.0,37.0,37.0,143.0
2025-04-14,37.0,37.0,37.0,37.0,52.0
2025-04-15,37.0,37.0,37.0,37.0,3.0
2025-04-17,37.0,37.0,37.0,37.0,10.0
2025-04-20,37.0,37.0,37.0,37.0,3.0
2025-04-22,37.0,37.0,37.0,37.0,49.0
2025-04-24,37.0,37.0,34.0,34.0,7057.0
2025-04-27,34.5,34.5,34.0,34.0,1302.0
2025-04-28,34.5,34.5,34.0,34.0,4.0
2025-04-29,34.5,34.5,34.0,34.0,15.0
2025-05-01,34.5,34.5,34.0,34.0,26.0
2025-05-04,34.5,34.5,34.0,34.0,31.0
2025-05-05,34.5,34.5,34.0,34.0,20.0
2025-05-11,32.5,32.5,31.0,31.1,6743.0
2025-05-15,32.0,32.0,31.9,32.0,2992.0
2025-05-18,31.2,32.0,31.2,32.0,910.0
2025-05-20,32.4,32.4,32.4,32.4,131.0
2025-05-25,31.1,31.1,31.0,31.0,501.0
2025-05-26,30.45,32.5,30.45,32.5,2234.0
2025-05-28,30.45,32.5,30.45,32.5,2.0
2025-06-01,30.45,32.5,30.45,32.5,26.0
2025-06-02,30.45,32.5,30.45,32.5,6.0
2025-06-04,30.45,32.5,30.45,32.5,12.0
2025-06-15,30.3,32.85,30.3,32.85,410.0
2025-06-17,30.4,30.4,30.3,30.35,1704.0
2025-06-19,30.4,30.4,30.3,30.35,12.0
2025-06-23,30.4,30.4,30.3,30.35,5.0
2025-06-24,30.95,30.95,30.95,30.95,131.0
2025-06-25,30.95,30.95,30.95,30.95,51.0
2025-06-26,30.95,30.95,30.95,30.95,59.0
2025-06-30,30.96,30.96,30.96,30.96,199.0
2025-07-09,30.96,30.96,30.96,30.96,2.0
2025-07-10,30.96,30.96,30.96,30.96,20.0
2025-07-13,31.0,31.0,31.0,31.0,300.0
2025-07-16,29.9,29.9,29.9,29.9,100.0
2025-07-21,29.9,29.9,29.9,29.9,55.0
2025-07-22,29.9,29.9,29.9,29.9,5.0
2025-07-29,29.9,29.9,29.9,29.9,23.0
2025-07-31,29.9,29.9,29.9,29.9,18.0
2025-08-03,29.9,30.0,29.9,30.0,816.0
2025-08-04,30.0,32.8,30.0,32.8,759.0
2025-08-07,29.62,31.0,29.6,30.0,6688.0
2025-08-10,29.62,31.0,29.6,30.0,142.0
2025-08-11,28.5,29.0,28.5,28.5,983.0
2025-08-12,28.3,29.3,28.3,29.3,894.0
2025-08-13,29.0,29.0,29.0,29.0,100.0
2025-08-14,28.2,33.0,28.2,33.0,3693.0
2025-08-17,30.0,30.0,29.7,29.72,3231.0
2025-08-18,30.0,30.0,29.7,29.72,50.0
2025-08-19,28.86,28.86,28.86,28.86,244.0
2025-08-20,28.84,28.84,27.0,27.3,1953.0
2025-08-24,28.84,28.84,27.0,27.3,10.0
2025-08-26,28.84,28.84,27.0,27.3,72.0
2025-08-27,28.84,28.84,27.0,27.3,80.0
2025-08-31,27.3,27.3,27.3,27.3,179.0
2025-09-02,25.0,25.0,25.0,25.0,1195.0
2025-09-04,22.52,22.52,22.52,22.52,236.0
2025-09-07,23.5,23.5,23.5,23.5,300.0
2025-09-08,23.5,23.5,23.5,23.5,1000.0
2025-09-10,23.5,23.5,23.5,23.5,22.0
2025-09-11,23.5,23.5,23.5,23.5,2.0
